,Doc_ID,Name_x,descriptions_x,titles,date,source,citations,Location,Name_y,descriptions_y,similar_area,area_score
14640,14640,yotam gingold,creation models fundamental task computer graphics task required professional artists working movies television games desired casual users wish make models use virtual worlds hobby,twodimensionalcentric interfaces algorithms threedimensional modeling,2009,twodimensionalcentric interfaces algorithms threedimensional modeling,,Google Scholar,yotam gingold,creation model fundamental task computer graphic task require professional artist work movie television game desire casual user wish make model use virtual world hobby,statistical modeling,0.2314550249431378
14640,14640,yotam gingold,creation models fundamental task computer graphics task required professional artists working movies television games desired casual users wish make models use virtual worlds hobby,twodimensionalcentric interfaces algorithms threedimensional modeling,2009,twodimensionalcentric interfaces algorithms threedimensional modeling,,Google Scholar,yotam gingold,creation model fundamental task computer graphic task require professional artist work movie television game desire casual user wish make model use virtual world hobby,stochastic modeling,0.2314550249431378
14680,14680,yue wang,prior information easily obtained many applications compressed sensing paper considers sparse signal recovery using certain types prior information major contribution proposing two novel reconstruction algorithms prior information named logit weight simultaneous orthogonal matching pursuit lwsomp logit weight simultaneous orthogonal matching pursuit amplitude information lwsompa joint sparsity model distributed compressed sensing simulation results demonstrate improved performance proposed algorithms respect conventional algorithm,compressed sensing reconstruction algorithms prior information logit weight simultaneous orthogonal matching pursuit,5/18/2014,compressed sensing reconstruction algorithms prior information logit weight simultaneous orthogonal matching pursuit,7.0,Google Scholar,yue wang,prior information easily obtain many application compress sensing paper consider sparse signal recovery use certain type prior information major contribution propose two novel reconstruction algorithm prior information name logit weight simultaneous orthogonal matching pursuit lwsomp logit weight simultaneous orthogonal matching pursuit amplitude information lwsompa joint sparsity model distribute compress sense simulation result demonstrate improved performance propose algorithm respect conventional algorithm,artificial intelligence,0.2065591117977289
14718,14718,yue wang,paper presents novel lowrank matrix recovery approach jointly performs measurement collection matrix estimation improve overall sample efficiency unknown rank information builds key observation minimum number measurements needed matrix rank estimation much less matrix recovery gap measurement requirements first delineated closes form empirical quantification capitalizing quantified gap measurements twostep procedure developed adaptive measurement collection actual rank matrix estimated first step informs number measurements collected second step lowrank matrix recovery simulations corroborate approach considerably reduce total number required measurements matrix recovery practice,measurementefficient lowrank matrix recovery approach,11/26/2018,measurementefficient lowrank matrix recovery approach,,Google Scholar,yue wang,paper present novel lowrank matrix recovery approach jointly perform measurement collection matrix estimation improve overall sample efficiency unknown rank information build key observation minimum number measurement need matrix rank estimation much less matrix recovery gap measurement requirement first delineate close form empirical quantification capitalize quantify gap measurement twostep procedure develop adaptive measurement collection actual rank matrix estimate first step inform number measurement collect second step lowrank matrix recovery simulation corroborate approach considerably reduce total number require measurement matrix recovery practice,data analytics,0.2121426417532435
14766,14766,zhisheng yan,vehicle model recognition typical finegrained classification task wide range application prospects safe cities constitutes research hotspot field computer vision vehicles images appear various angles resulting large differences appearance existence renders vehicle model recognition challenging recent research vehicle model recognition fully explored pose information vehicles different images resulting low model performance study use vehicle pose information solve multiview vehicle model recognition mvvmr problem design convolutional neural network cnn model embedded vehicle pose information known embedding pose cnn epcnn proposed model includes two subnetworks pose estimation subnetwork pesubnet vehicle model classification,embedding pose information multiview vehicle model recognition,2/11/2022,embedding pose information multiview vehicle model recognition,,Google Scholar,zhisheng yan,vehicle model recognition typical finegrained classification task wide range application prospect safe city constitute research hotspot field computer vision vehicle image appear various angle result large difference appearance existence render vehicle model recognition challenge recent research vehicle model recognition fully explore pose information vehicle different image result low model performance study use vehicle pose information solve multiview vehicle model recognition mvvmr problem design convolutional neural network cnn model embed vehicle pose information know embed pose cnn epcnn propose model include two subnetwork pose estimation subnetwork pesubnet vehicle model classification,statistical modeling,0.265507600847262
14766,14766,zhisheng yan,vehicle model recognition typical finegrained classification task wide range application prospects safe cities constitutes research hotspot field computer vision vehicles images appear various angles resulting large differences appearance existence renders vehicle model recognition challenging recent research vehicle model recognition fully explored pose information vehicles different images resulting low model performance study use vehicle pose information solve multiview vehicle model recognition mvvmr problem design convolutional neural network cnn model embedded vehicle pose information known embedding pose cnn epcnn proposed model includes two subnetworks pose estimation subnetwork pesubnet vehicle model classification,embedding pose information multiview vehicle model recognition,2/11/2022,embedding pose information multiview vehicle model recognition,,Google Scholar,zhisheng yan,vehicle model recognition typical finegrained classification task wide range application prospect safe city constitute research hotspot field computer vision vehicle image appear various angle result large difference appearance existence render vehicle model recognition challenge recent research vehicle model recognition fully explore pose information vehicle different image result low model performance study use vehicle pose information solve multiview vehicle model recognition mvvmr problem design convolutional neural network cnn model embed vehicle pose information know embed pose cnn epcnn propose model include two subnetwork pose estimation subnetwork pesubnet vehicle model classification,stochastic modeling,0.265507600847262
14774,14774,ziwei zhu,knowledge disease includes information various aspects disease signs symptoms diagnosis treatment disease knowledge critical many healthrelated biomedical tasks including consumer health question answering medical language inference disease name recognition pretrained language models like bert shown success capturing syntactic semantic world knowledge text find complemented specific information like knowledge symptoms diagnoses treatments disease aspects hence integrate bert disease knowledge improving important tasks specifically propose new disease knowledge infusion training procedure evaluate suite bert models including bert biobert scibert clinicalbert bluebert albert experiments three tasks show models enhanced nearly cases demonstrating viability disease knowledge infusion example accuracy biobert consumer health question answering improved new sota results observed two datasets make data code freely available,infusing disease knowledge bert health question answering medical inference disease name recognition,10/8/2020,infusing disease knowledge bert health question answering medical inference disease name recognition,37.0,Google Scholar,ziwei zhu,knowledge disease include information various aspect disease sign symptom diagnosis treatment disease knowledge critical many healthrelated biomedical task include consumer health question answer medical language inference disease name recognition pretraine language model like bert show success capture syntactic semantic world knowledge text find complement specific information like knowledge symptom diagnose treatment disease aspect hence integrate bert disease knowledge improve important task specifically propose new disease knowledge infusion training procedure evaluate suite bert model include bert biobert scibert clinicalbert bluebert albert experiment three task show model enhance nearly case demonstrate viability disease knowledge infusion example accuracy biobert consumer health question answer improved new sota result observe two dataset make data code freely available,education,0.2388059701492537
14812,14812,ziyu yao,natural language provides universal efficient way humans express intent perceive world inspires surge natural language interface nli systems enable humans acquire knowledge solve problems using solely natural language include question answering systems early baseball system ibm watson well virtual assistants amazon alexa apple siri google home microsoft cortana,advancing natural language interfaces data collection model development user interaction,2021,advancing natural language interfaces data collection model development user interaction,,Google Scholar,ziyu yao,natural language provide universal efficient way human express intent perceive world inspire surge natural language interface nli system enable human acquire knowledge solve problem use solely natural language include question answer system early baseball system ibm watson well virtual assistant amazon alexa apple siri google home microsoft cortana,theory computation,0.2377324637839635
14855,14855,ali beheshti,none none modeling neuroscience occurs intersection different points view approaches typically hypothesis driven modeling brings question focus model constructed investigate specific hypothesis system works certain phenomena observed data driven modeling hand follows unbiased approach model construction informed computationally intensive use data time researchers employ models different biological scales different levels abstraction combining models validating experimental data increases understanding multiscale brain however lack interoperability transparency reusability models workflows used construct creates barriers integration models representing different biological scales built using different modeling philosophies argue imperatives drive resources policy data fair findable accessible interoperable reusable principles also support integration different modeling approaches fair principles require data shared formats findable accessible interoperable reusable applying principles models modeling workflows well data used constrain validate would allow researchers find reuse question validate extend published models regardless whether implemented phenomenologically mechanistically equations multiscale hierarchical system illustrate ideas use classical synaptic plasticity model bienenstock cooper munro rule example due long history different levels abstraction implementation many scales abstract author copyright elife property elife sciences publications ltd content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,combining hypothesis data driven neuroscience modeling fair workflows ,7/6/2022,,,Academic Search Complete,ali beheshti,none none model neuroscience occur intersection different point view approach typically hypothesis drive modeling bring question focus model construct investigate specific hypothesis system work certain phenomenon observe datum drive modeling hand follow unbiased approach model construction inform computationally intensive use data time researcher employ model different biological scale different level abstraction combine model validate experimental datum increase understand multiscale brain however lack interoperability transparency reusability model workflow use construct create barrier integration model represent different biological scale build use different modeling philosophy argue imperative drive resource policy datum fair findable accessible interoperable reusable principle also support integration different modeling approach fair principle require datum share format findable accessible interoperable reusable apply principle model model workflow well datum use constrain validate would allow researcher find reuse question validate extend publish model regardless whether implement phenomenologically mechanistically equation multiscale hierarchical system illustrate idea use classical synaptic plasticity model bienenstock cooper munro rule example due long history different level abstraction implementation many scale abstract author copyright elife property elife sciences publications ltd content may copy email multiple site post listserv without copyright holder express write permission however user may print download email article individual use abstract may abridge warranty give accuracy copy user refer original publish version material full abstract copyright apply abstract,statistical modeling,0.3263419749832478
14855,14855,ali beheshti,none none modeling neuroscience occurs intersection different points view approaches typically hypothesis driven modeling brings question focus model constructed investigate specific hypothesis system works certain phenomena observed data driven modeling hand follows unbiased approach model construction informed computationally intensive use data time researchers employ models different biological scales different levels abstraction combining models validating experimental data increases understanding multiscale brain however lack interoperability transparency reusability models workflows used construct creates barriers integration models representing different biological scales built using different modeling philosophies argue imperatives drive resources policy data fair findable accessible interoperable reusable principles also support integration different modeling approaches fair principles require data shared formats findable accessible interoperable reusable applying principles models modeling workflows well data used constrain validate would allow researchers find reuse question validate extend published models regardless whether implemented phenomenologically mechanistically equations multiscale hierarchical system illustrate ideas use classical synaptic plasticity model bienenstock cooper munro rule example due long history different levels abstraction implementation many scales abstract author copyright elife property elife sciences publications ltd content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,combining hypothesis data driven neuroscience modeling fair workflows ,7/6/2022,,,Academic Search Complete,ali beheshti,none none model neuroscience occur intersection different point view approach typically hypothesis drive modeling bring question focus model construct investigate specific hypothesis system work certain phenomenon observe datum drive modeling hand follow unbiased approach model construction inform computationally intensive use data time researcher employ model different biological scale different level abstraction combine model validate experimental datum increase understand multiscale brain however lack interoperability transparency reusability model workflow use construct create barrier integration model represent different biological scale build use different modeling philosophy argue imperative drive resource policy datum fair findable accessible interoperable reusable principle also support integration different modeling approach fair principle require datum share format findable accessible interoperable reusable apply principle model model workflow well datum use constrain validate would allow researcher find reuse question validate extend publish model regardless whether implement phenomenologically mechanistically equation multiscale hierarchical system illustrate idea use classical synaptic plasticity model bienenstock cooper munro rule example due long history different level abstraction implementation many scale abstract author copyright elife property elife sciences publications ltd content may copy email multiple site post listserv without copyright holder express write permission however user may print download email article individual use abstract may abridge warranty give accuracy copy user refer original publish version material full abstract copyright apply abstract,stochastic modeling,0.3263419749832478
14863,14863,amarda shehu,protein structure tertiary structure protein analysis amino acid sequence protein folding community detection decoy selection nearest neighbor graph protein structure space template free protein structure prediction significant efforts wet dry laboratories devoted resolving molecular structures particular computational methods compute thousands tertiary structures populate structure space protein molecule interest advances allowing us turn attention analysis methodologies able organize computed structures order highlight functionally relevant structural states paper propose methodology leverages community detection methods designed originally detect communities social networks organize computationally probed protein structure spaces report principled comparison methods along several metrics proteins diverse folds lengths present rigorous evaluation context decoy selection template free protein structure prediction results make case network based community detection methods warrant investigation advance analysis protein structure spaces automated selection functionally relevant structures abstract author copyright molecules property mdpi content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,graph based community detection decoy selection template free protein structure prediction ,19-Mar,,,Academic Search Complete,amarda shehu,protein structure tertiary structure protein analysis amino acid sequence protein fold community detection decoy selection near neighbor graph protein structure space template free protein structure prediction significant effort wet dry laboratory devote resolve molecular structure particular computational method compute thousand tertiary structure populate structure space protein molecule interest advance allow we turn attention analysis methodology able organize compute structure order highlight functionally relevant structural state paper propose methodology leverage community detection method design originally detect community social network organize computationally probe protein structure space report principle comparison method along several metric protein diverse fold length present rigorous evaluation context decoy selection template free protein structure prediction result make case network base community detection method warrant investigation advance analysis protein structure space automate selection functionally relevant structure abstract author copyright molecule property mdpi content may copy email multiple site post listserv without copyright holder express write permission however user may print download email article individual use abstract may abridge warranty give accuracy copy user refer original publish version material full abstract copyright apply abstract,structural engineering,0.3435526927935079
14866,14866,amarda shehu,structural dynamics molecular dynamics protein structure computational biology molecular structure landscape assessment systems biology research development physical engineering life sciences except biotechnology research development physical engineering life sciences research development biotechnology basin decoy selection energy landscape machine learning model quality assessment purity energy landscape organizes microstates molecular system governs underlying molecular dynamics exposes relationship molecular form structure changes form biological activity function cell however several challenges stand way leveraging energy landscapes relating structure structural dynamics function energy landscapes high dimensional multi modal often overly rugged deep wells basins always correspond stable structural states instead result inherent inaccuracies semi empirical molecular energy functions due challenges energetics typically ignored computational approaches addressing long standing central questions computational biology protein decoy selection latter goal determine possibly large number computationally generated three dimensional structures protein structures biologically active native recent work recast attention protein energy landscape role helping us advance decoy selection summarize successes far direction via unsupervised learning importantly advance argument energy landscape holds valuable information aid advance state protein decoy selection via novel machine learning methodologies leverage supervised learning focus article decoy selection purpose rigorous quantitative evaluation leveraging protein energy landscapes advances important problem protein modeling however ideas concepts presented generally useful make discoveries studies aiming relate molecular structure structural dynamics function abstract author copyright biomolecules 2218 273x property mdpi content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,unsupervised supervised learning energy landscape protein decoy selection ,19-Oct,,,Academic Search Complete,amarda shehu,structural dynamic molecular dynamic protein structure computational biology molecular structure landscape assessment system biology research development physical engineering life science except biotechnology research development physical engineering life sciences research development biotechnology basin decoy selection energy landscape machine learning model quality assessment purity energy landscape organize microstate molecular system govern underlie molecular dynamic expose relationship molecular form structure change form biological activity function cell however several challenge stand way leverage energy landscape relate structure structural dynamic function energy landscape high dimensional multi modal often overly rugge deep well basin always correspond stable structural state instead result inherent inaccuracy semi empirical molecular energy function due challenge energetic typically ignore computational approach address long stand central question computational biology protein decoy selection latter goal determine possibly large number computationally generate three dimensional structure protein structure biologically active native recent work recast attention protein energy landscape role help we advance decoy selection summarize success far direction via unsupervised learning importantly advance argument energy landscape hold valuable information aid advance state protein decoy selection via novel machine learning methodology leverage supervise learn focus article decoy selection purpose rigorous quantitative evaluation leverage protein energy landscape advance important problem protein model however idea concept present generally useful make discovery study aim relate molecular structure structural dynamic function abstract author copyright biomolecule 2218 273x property mdpi content may copy email multiple site post listserv without copyright holder express write permission however user may print download email article individual use abstract may abridge warranty give accuracy copy user refer original publish version material full abstract copyright apply abstract,structural engineering,0.2028620589103903
14879,14879,amarda shehu,improvised explosive devices global positioning system middle east united states relations none improvised explosive device ied activity concern us coalition troops middle east decade particular commanders still desire credible estimates ieds emplaced enemy forces paper describes data collection effort afghanistan ied event data dismounted friendly force patrol movements obtained ied event data analyzed time space clear resemblance poisson process either domain consequently spatial clustering model developed model collected data high fidelity input parameters next ied emplacement model developed estimate emplacement times based interaction time spatial dimensions friendly force data ied encounter data finally simulated data used test sensitivity model range input parameters suggest improvements fidelity input data accurate output results abstract author copyright military operations research journal property military operations research society content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,spatial temporal modeling ied emplacements dismounted patrols ,2015,,,Academic Search Complete,amarda shehu,improvise explosive device global positioning system middle east united states relation none improvise explosive device ie activity concern we coalition troop middle east decade particular commander still desire credible estimate ied emplaced enemy force paper describe data collection effort afghanistan ie event datum dismount friendly force patrol movement obtain ied event datum analyze time space clear resemblance poisson process either domain consequently spatial clustering model develop model collect datum high fidelity input parameter next ie emplacement model develop estimate emplacement time base interaction time spatial dimension friendly force datum ie encounter datum finally simulate datum use test sensitivity model range input parameter suggest improvement fidelity input datum accurate output result abstract author copyright military operation research journal property military operation research society content may copy email multiple site post listserv without copyright holder express write permission however user may print download email article individual use abstract may abridge warranty give accuracy copy user refer original publish version material full abstract copyright apply abstract,applied probability statistics,0.2199632858135462
14900,14900,anand vidyashankar,motion theory learning statistics mathematical models imaging systems photographic photocopying equipment manufacturing computer terminal computer peripheral equipment manufacturing none paper describes novel application statistical learning theory slt single motion estimation tracking problem motion estimation related statistical model selection goal select one correct motion model several possible motion models given finite noisy samples slt also known vapnik chervonenkis vc theory provides analytic generalization bounds model selection used successfully practical model selection paper describes successful application slt based model selection approach challenging problem estimating optimal motion models small data sets image measurements flow present results experiments synthetic real image sequences motion interpolation extrapolation results demonstrate feasibility strength approach experimental results show motion estimation applications slt based model selection compares favorably alternative model selection methods akaike fpe schwartz criterion sc generalized cross validation gcv shibata model selector sms paper also shows address aperture problem using slt based model selection penalized linear ridge regression formulation abstract author copyright ieee transactions pattern analysis machine intelligence property ieee content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,motion estimation using statistical learning theory ,4-Apr,,,Academic Search Complete,anand vidyashankar,motion theory learn statistic mathematical model image system photographic photocopy equipment manufacture computer terminal computer peripheral equipment manufacture none paper describe novel application statistical learning theory slt single motion estimation tracking problem motion estimation relate statistical model selection goal select one correct motion model several possible motion model give finite noisy sample slt also know vapnik chervonenki vc theory provide analytic generalization bound model selection use successfully practical model selection paper describe successful application slt base model selection approach challenge problem estimate optimal motion model small datum set image measurement flow present result experiment synthetic real image sequence motion interpolation extrapolation result demonstrate feasibility strength approach experimental result show motion estimation application slt base model selection compare favorably alternative model selection method akaike fpe schwartz criterion sc generalized cross validation gcv shibata model selector sms paper also show address aperture problem use slt base model selection penalize linear ridge regression formulation abstract author copyright ieee transaction pattern analysis machine intelligence property ieee content may copy email multiple site post listserv without copyright holder express write permission however user may print download email article individual use abstract may abridge warranty give accuracy copy user refer original publish version material full abstract copyright apply abstract,statistical modeling,0.3055986223571177
14900,14900,anand vidyashankar,motion theory learning statistics mathematical models imaging systems photographic photocopying equipment manufacturing computer terminal computer peripheral equipment manufacturing none paper describes novel application statistical learning theory slt single motion estimation tracking problem motion estimation related statistical model selection goal select one correct motion model several possible motion models given finite noisy samples slt also known vapnik chervonenkis vc theory provides analytic generalization bounds model selection used successfully practical model selection paper describes successful application slt based model selection approach challenging problem estimating optimal motion models small data sets image measurements flow present results experiments synthetic real image sequences motion interpolation extrapolation results demonstrate feasibility strength approach experimental results show motion estimation applications slt based model selection compares favorably alternative model selection methods akaike fpe schwartz criterion sc generalized cross validation gcv shibata model selector sms paper also shows address aperture problem using slt based model selection penalized linear ridge regression formulation abstract author copyright ieee transactions pattern analysis machine intelligence property ieee content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,motion estimation using statistical learning theory ,4-Apr,,,Academic Search Complete,anand vidyashankar,motion theory learn statistic mathematical model image system photographic photocopy equipment manufacture computer terminal computer peripheral equipment manufacture none paper describe novel application statistical learning theory slt single motion estimation tracking problem motion estimation relate statistical model selection goal select one correct motion model several possible motion model give finite noisy sample slt also know vapnik chervonenki vc theory provide analytic generalization bound model selection use successfully practical model selection paper describe successful application slt base model selection approach challenge problem estimate optimal motion model small datum set image measurement flow present result experiment synthetic real image sequence motion interpolation extrapolation result demonstrate feasibility strength approach experimental result show motion estimation application slt base model selection compare favorably alternative model selection method akaike fpe schwartz criterion sc generalized cross validation gcv shibata model selector sms paper also show address aperture problem use slt base model selection penalize linear ridge regression formulation abstract author copyright ieee transaction pattern analysis machine intelligence property ieee content may copy email multiple site post listserv without copyright holder express write permission however user may print download email article individual use abstract may abridge warranty give accuracy copy user refer original publish version material full abstract copyright apply abstract,stochastic modeling,0.2940665988719435
14915,14915,angelos stavrou,regression analysis random measures nonlinear regression information measurement stochastic processes fisher information adaptive optimal designs generalized cramér slutsky theorem inference stochastic processes random information measures stable convergence two stage adaptive optimal design attractive option increasing efficiency clinical trials designs based interim data locally optimal dose chosen exploration induces dependencies data two stages maximum likelihood estimator mle used nonlinear regression models independent normal errors pilot study first stage sample size fixed second stage sample size large fisher information fails normalize estimator adequately asymptotically dependencies situation three alternative random information measures presented shown provide better normalization mle asymptotically performance random information measures investigated simulation studies results suggest observed information performs best sample size small abstract author copyright journal statistical planning inference property elsevier b v content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,random norming aids analysis non linear regression models sequential informative dose selection ,20-May,,,Academic Search Complete,angelos stavrou,regression analysis random measure nonlinear regression information measurement stochastic process fisher information adaptive optimal design generalize cramÃ © r slutsky theorem inference stochastic process random information measure stable convergence two stage adaptive optimal design attractive option increase efficiency clinical trial design base interim datum locally optimal dose choose exploration induce dependency data two stage maximum likelihood estimator mle use nonlinear regression model independent normal error pilot study first stage sample size fix second stage sample size large fisher information fail normalize estimator adequately asymptotically dependencie situation three alternative random information measure present show provide well normalization mle asymptotically performance random information measure investigate simulation study result suggest observed information perform good sample size small abstract author copyright journal statistical planning inference property elsevi b v content may copy email multiple site post listserv without copyright holder express write permission however user may print download email article individual use abstract may abridge warranty give accuracy copy user refer original publish version material full abstract copyright apply abstract,artificial intelligence,0.2151657414559676
14930,14930,brian mark,none computer science education professional development special education teach perceptions teacher beliefs universal design learning abstract article reports results implementation model professional development pd help k 5 teachers develop knowledge skills teach computer science cs classrooms diverse students including students high incidence disabilities article describes inclusive cs model pd made pd model available teachers pandemic presents quantitative qualitative results impact pd teachers knowledge comfort beliefs related teaching computer science students results indicate teachers knowledge comfort beliefs perceptions teaching cs students disabilities significantly improved teachers knowledge understanding universal design learning supporting students learning cs also improved abstract author copyright journal research technology education property routledge content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,evaluating role professional development elementary teachers knowledge comfort beliefs related teaching computer science students high incidence disabilities ,22-Jun,,,Academic Search Complete,brian mark,none computer science education professional development special education teach perception teacher belief universal design learn abstract article report result implementation model professional development pd help k 5 teacher develop knowledge skill teach computer science cs classroom diverse student include student high incidence disability article describe inclusive cs model pd make pd model available teacher pandemic present quantitative qualitative result impact pd teacher knowledge comfort belief relate teaching computer science student result indicate teacher knowledge comfort belief perception teach cs student disability significantly improve teacher knowledge understand universal design learning support student learn cs also improve abstract author copyright journal research technology education property routledge content may copy email multiple site post listserv without copyright holder express write permission however user may print download email article individual use abstract may abridge warranty give accuracy copy user refer original publish version material full abstract copyright apply abstract,education,0.2209298622501825
14933,14933,brian mark,software engineering education computer science education engineering education teaching methods educational objectives research development physical engineering life sciences research development physical engineering life sciences except biotechnology computer engineering education engineering education scientific discipline software engineering software engineering education teaching paradigm based 20 years teaching research experience author provides assessment software engineering education builds analysis provide recommendations need diverge computer science increase impact gain credibility ultimately ensure success recognition young discipline key behind author message need become true engineering discipline abstract publisher copyright ieee software property ieee computer society content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,putting engineering software engineering education ,13-Jan,,,Academic Search Complete,brian mark,software engineering education computer science education engineering education teaching method educational objective research development physical engineering life sciences research development physical engineering life science except biotechnology computer engineering education engineering education scientific discipline software engineering software engineering education teaching paradigm base 20 year teach research experience author provide assessment software engineering education build analysis provide recommendation need diverge computer science increase impact gain credibility ultimately ensure success recognition young discipline key behind author message need become true engineering discipline abstract publisher copyright ieee software property ieee computer society content may copy email multiple site post listserv without copyright holder express write permission however user may print download email article individual use abstract may abridge warranty give accuracy copy user refer original publish version material full abstract copyright apply abstract,visual computing,0.209679308115649
14977,14977,caroline hoemann,engineering design education universities colleges engineering teachers engineering student research structuration theory effective teaching engineering services engineering design education nested structuration theory qualitative case study background engineering design significant interest engineering educators yet higher education context shapes student outcomes engineering design courses remains underexplored since design courses primary way students taught critical topic design important understand institutional organizational contexts shape student outcomes could improve design projects given context purpose sought answer two questions aspects design education process salient important students salient aspects affect design practices design method used qualitative case study approach address research questions emphasis understanding process related aspects design work developing interpretive understanding students perspective results using nested structuration framework show context design practices shaped students outcomes constraining approach project providing framework design process provide recommendations design educators help students overcome impediments achieving learning objectives design activities research questions efficacy teaching engineering design design problem lacks context beyond classroom conclusions institutional organizational contexts influence student design practices engineering educators carefully consider potential effects design projects implement within higher education context abstract author copyright journal engineering education property wiley blackwell content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,contextual constraining student design practices ,15-Jul,,,Academic Search Complete,caroline hoemann,engineering design education university college engineering teacher engineering student research structuration theory effective teach engineering service engineering design education nest structuration theory qualitative case study background engineering design significant interest engineering educator yet high education context shape student outcomes engineering design course remain underexplored since design course primary way student teach critical topic design important understand institutional organizational context shape student outcome could improve design project give context purpose seek answer two question aspect design education process salient important student salient aspect affect design practice design method use qualitative case study approach address research question emphasis understanding process relate aspect design work develop interpretive understanding student perspective result use nested structuration framework show context design practice shape student outcome constrain approach project provide framework design process provide recommendation design educator help student overcome impediment achieve learn objective design activity research question efficacy teach engineering design design problem lack context beyond classroom conclusion institutional organizational contexts influence student design practice engineering educator carefully consider potential effect design project implement within high education context abstract author copyright journal engineering education property wiley blackwell content may copy email multiple site post listserv without copyright holder express write permission however user may print download email article individual use abstract may abridge warranty give accuracy copy user refer original publish version material full abstract copyright apply abstract,biomedical imaging devices,0.2885868142211396
