,Doc_ID,Name,descriptions,titles,date,source,citations,Location
15364,15364,martin slawski,superabsorbent polymers humidity thermal expansion crosslinking polymerization surface cracks deformations mechanics autogenous shrinkage coefficient thermal expansion internal curing internal relative humidity strength superabsorbent polymers laboratory evaluations performed investigate effect internal curing ic superabsorbent polymers sap internal relative humidity irh autogenous shrinkage coefficient thermal expansion cte strength characteristics low water cement ratio w c mortars four types sap different cross linking densities particle sizes used test results showed sap inclusion effectively mitigated irh drops due self desiccation corresponding autogenous shrinkage ic effectiveness tended increase increased sap dosage greater cross linking density particle size sap less irh drop autogenous shrinkage trend autogenous shrinkage developments good agreement irh changes nearly linear relationships immediate deformation id based full response based ctes rarely affected sap inclusions substantial losses compressive flexural strengths sap modified mortar compared reference plain mortar findings revealed saps effectively used reduce shrinkage cracking potential low w c cement based materials early ages without compromising mechanical thermal characteristics abstract author copyright polymers 20734360 property mdpi content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,internal relative humidity autogenous shrinkage strength cement mortar modified superabsorbent polymers ,18-Oct,N/A,N/A,Academic Search Complete
15365,15365,martin slawski,phase change materials concrete slabs concrete pavements transition temperature freeze thaw cycles temperature service life structural steel precast concrete contractors specialty trade contractors non metallic mineral product manufacturing concrete slab freeze thaw deterioration mechanical properties microencapsulated phase change materials service life prediction thermal response study examines effect microencapsulated low transition temperature phase change material pcm additions thermal response concrete slabs subjected long term realistic environmental exposure prevent direct contact pcm cement hydration products possible leakage upon liquefaction inert pcm encapsulated melamine formaldehyde resin via emulsification process added concrete mixtures temperature monitoring performed three 500 500 150 mm large scale concrete slabs without pcm 14 months encompassing two cold winter seasons results indicated addition microencapsulated pcm effectively reduced excessive temperature drop number freeze thaw cycles concrete slabs experience winter seasons may lead service life extension 5 2 35 9 based freeze thaw deterioration model particular effectiveness pcm found pronounced ambient temperature varied around transition temperature mild cold seasons became insignificant prolonged exposure extreme climate conditions cold winter summer result visual condition survey consistent model predictions verified potential benefits low transition temperature pcm technology concrete applications study also investigated influence microencapsulated pcm pellet embedment compressive flexural strength characteristics abstract author copyright cement concrete composites property elsevier b v content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,thermal responses concrete slabs containing microencapsulated low transition temperature phase change materials exposed realistic climate conditions ,19-Nov,N/A,N/A,Academic Search Complete
15366,15366,massimiliano albanese,computer systems security systems stochastic analysis probabilistic automata machine theory asynchronous transfer mode web servers security systems services except locksmiths computer systems design related services except video game design development computer systems design services data processing hosting related services activity detection automata context hidden markov models indexing monitoring stochastic automata stochastic processes timestamped data today numerous applications require ability monitor continuous stream fine grained data occurrence certain high level activities number computerized systems including atm networks web servers intrusion detection systems systematically track every atomic action perform thus generating massive streams timestamped observation data possibly multiple concurrent activities paper address problem efficiently detecting occurrences high level activities interleaved data streams solution important problem would greatly benefit broad range applications including fraud detection video surveillance cyber security extensive work last years modeling activities using probabilistic models paper propose temporal probabilistic graph elapsed time observations also plays role defining whether sequence observations constitutes activity first propose data structure called temporal multiactivity graph store multiple activities need concurrently monitored define index called temporal multiactivity graph index creation tmagic based data structure examines links observations occur define algorithms insertion bulk insertion tmagic index show efficiently accomplished also define algorithms solve two problems evidence problem tries find occurrences activity probability threshold within given sequence observations identification problem tries find activity best matches sequence observations introduce complexity reducing restrictions pruning strategies make problem intrinsically exponential linear number observations experiments confirm tmagic time space complexity linear size input efficiently retrieve instances monitored activities abstract publisher copyright ieee transactions knowledge data engineering property ieee content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,fast activity detection indexing temporal stochastic automaton based activity models ,13-Feb,N/A,N/A,Academic Search Complete
15367,15367,massimiliano albanese,computer simulation computer graphics digital image processing graphic arts computer generated imagery animation automation autonomous agents computational modeling computer graphics computer simulation crowd simulation graphics multimedia humans information science ocean personality model oceans psychology telephony crowd simulators animate homogeneous crowds include underlying parameters users tune create variations crowd however parameters specific crowd models might difficult animators naïve users use proposed approach maps parameters personality traits extends hidac high density autonomous crowds system providing agent personality model based ocean openness conscientiousness extroversion agreeableness neuroticism personality model trait associated nominal behavior specifying agent personality leads automation low level parameter tuning user studies validated mapping assessing users perception traits animations illustrate behaviors abstract publisher copyright ieee computer graphics applications property ieee content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,ocean personality model affects perception crowds ,5/1/2011,N/A,N/A,Academic Search Complete
15368,15368,mihai boicu,algorithms databases horn clauses logic programming completeness entailment inference problem privacy semistructured data soundness abstract paper study problem providing controlled access confidential data stored semistructured databases specifically focus privacy violations via data inferences occur domain knowledge combined non private data propose formal model called privacy information flow model represent information flow privacy requirements privacy requirements enforced privacy mediator privacy mediator guarantees users able logically entail information violates privacy requirements present inference algorithm sound complete inference algorithm developed tree like semistructured data model selection projection queries domain knowledge represented horn clause constraints copyright elsevier copyright information sciences property elsevier b v content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,unauthorized inferences semistructured databases,6-Nov,N/A,N/A,Academic Search Complete
15369,15369,mihai boicu,methodology discourse analysis ethnology methodology ethnomethodology cfd embedded surface method finite elements immersed body technique abstract embedded mesh immersed body fictitious domain techniques used many years way discretize geometrically complex domains structured grids use techniques within adaptive unstructured grid solvers relatively recent combination body fitted functionality portion domain together embedded mesh immersed body functionality another portion domain offers great advantages increasingly exploited present paper reviews methodologies pursued far addresses implementational issues shows possibilities techniques offer copyright elsevier copyright computer methods applied mechanics engineering property elsevier b v content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,adaptive embedded immersed unstructured grid techniques,8-Apr,N/A,N/A,Academic Search Complete
15370,15370,mohan venigalla,face perception visual perception biometry semantics authentication biometrics boosting clustering cross validation data fusion face recognition feature selection feret forensics frgc ica k nearest neighbor likelihood ratio linguistics margin mdl multimodal integration neyman pearson occlusion p values parsing random deficiency ranking recognition recognition parts segmentation sift strangeness surveillance transduction typicality abstract describe paper novel biometric methodology face recognition suitable address pose illumination expression pie image variability temporal change flexible matching last least occlusion disguise usually referred denial deception adverse conditions listed affect scope performance biometric analysis vis à vis training testing conceptual framework proposed draws support discriminative methods using likelihood ratios conceptual level links forensics biometrics implementation level links bayesian framework statistical learning theory many concerns listed usually affect parts face non parametric recognition part approach advanced purpose reliable face recognition recognition parts facilitates authentication seek explicit invariance instead handles variability using component based configurations flexible enough compensate among others limited pose changes limited occlusion disguise recognition parts approach proposed supports incremental progressive processing similar nature modern linguistics practical intelligence emphasis semantics pragmatics layered categorization starts face detection using implicit rather explicit segmentation proceeds face authentication involves feature selection local patch instances including dimensionality reduction exemplar based clustering patches parts data fusion matching using boosting driven parts play role weak learners implementation driven transduction employs proximity typicality ranking realized using strangeness random deficiency p values respectively feasibility reliability proposed architecture validated using feret frgc data paper concludes suggestions augmenting enhancing scope utility recognition parts architecture copyright elsevier copyright journal visual languages computing property academic press inc content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,linguistics face recognition,9-Jun,N/A,N/A,Academic Search Complete
15371,15371,mohan venigalla,doppler radar doppler effect radar targets electronic modulation electronic pulse techniques radar simulation none addition constant doppler frequency shift induced bulk motion radar target target structure target undergoes micro motion dynamics mechanical vibrations rotations micro motion dynamics induce doppler modulations returned signal referred micro doppler effect introduce micro doppler phenomenon radar develop model doppler modulations derive formulas micro doppler induced targets vibration rotation tumbling coning motions verify simulation studies analyze time varying micro doppler features using high resolution time frequency transforms demonstrate micro doppler effect observed real radar data abstract author copyright ieee transactions aerospace electronic systems property ieee content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,micro doppler effect radar phenomenon model simulation study ,6-Jan,N/A,N/A,Academic Search Complete
15372,15372,mohan venigalla,biometric identification databases computer network protocols computer simulation iris recognition iris biometric iris challenge mobile devices introduce describe miche new iris biometric dataset captured uncontrolled settings using mobile devices key features miche dataset wide diverse population subjects use different mobile devices iris acquisition realistic simulation acquisition process including noise several data capture sessions separated time image annotation using metadata aim miche dataset make starting core wider dataset plan collect aim address interoperability sense matching samples acquired different devices assessing robustness algorithms use devices different characteristics discuss throughout merits miche regard biometric dimensions interest including uncontrolled settings demographics interoperability real world applications also consider potential miche assist developing continuous authentication aimed counter adversarial spoofing impersonation bar uncontrolled settings raises even higher proper effective defensive measures abstract author copyright pattern recognition letters property elsevier b v content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,mobile iris challenge evaluation miche i biometric iris dataset protocols ,15-May,N/A,N/A,Academic Search Complete
15373,15373,monson hayes,multiple sclerosis cerebrospinal fluid magnetic resonance imaging myelin sheath diseases virus diseases diagnostic imaging centers atrophy axonal loss demyelination mri multiple sclerosis t2 lesions background cerebrospinal fluid tissue specific imaging csf tsi newly implemented magnetic resonance imaging mri technique allows visualization subset chronic black holes cbhs mri characteristics suggestive presence csf like fluid representing lesions extensive tissue destruction objective investigate relationship lesions csf tsi disease measures patients multiple sclerosis ms methods twenty six patients ms imaged 3 0 obtaining t1 weighted t1 w t2 w spin echo se t1 volumetric images csf tsi images measured lesion volume lv t1 w cbh lv t2 w se images csf tsi ii brain parenchyma fraction bpf differences patients without csf tsi lesions analyzed association clinical mri metrics investigated results cbhs seen 92 patients lesions csf tsi seen 40 patients csf tsi lesions older longer disease duration higher disability scores larger cbh lv t2 lv lower bpf patients without csf tsi lesions 0 047 partial correlation analysis correcting t2 lv cbh lv bpf showed association p 0 0001 r 0 753 csf tsi lv disability score conclusions csf tsi lesions characterize patients advanced disease probably contribute progress disability abstract author copyright multiple sclerosis journal property sage publications inc content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,lesions tissue specific imaging characterize multiple sclerosis patients advanced disease ,11-Dec,N/A,N/A,Academic Search Complete
15374,15374,monson hayes,multiple sclerosis diagnosis multiple sclerosis brain imaging myelin proteins proteolipids magnetic resonance imaging diagnostic imaging centers anatomical pathology anatomy autoimmune diseases biology life sciences brain brain diseases central nervous system clinical immunology clinical medicine demyelinating disorders diagnostic medicine diagnostic radiology histology imaging techniques immunology magnetic resonance imaging medicine health sciences multiple sclerosis nervous system neurodegenerative diseases neuroimaging neurology neuroscience pathology laboratory medicine radiology imaging research analysis methods research article thalamus t2 weighted multi echo gradient echo magnetic resonance imaging reciprocal r2 used brain imaging due sensitivity iron content patients multiple sclerosis display pathological alterations iron myelin contents use r2 may offer unique way untangle mechanisms disease coronal slices 8 brains deceased multiple sclerosis patients imaged using whole body 7 0 tesla mri scanner scanning protocol included three dimensional 3d t2 w multi echo gradient echo 2d t2 w turbo spin echo tse sequences histopathological analyses myelin iron content done using luxol fast blue proteolipid myelin staining 3 3 diaminobenzidine tetrahydrochloride enhanced turnbull blue staining quantification r2 myelin iron intensity obtained variations r2 found affected differently myelin iron content different regions multiple sclerosis brains data shall inform clinical investigators addressing role t2 r2 variations biomarker tissue integrity brains ms patients vivo abstract author copyright plos one property public library science content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,untangling r2 contrast multiple sclerosis combined mri histology study 7 0 tesla ,3/21/2018,N/A,N/A,Academic Search Complete
15375,15375,monson hayes,multiple sclerosis image processing algorithms linear systems quantitative research one hour photofinishing photofinishing laboratories except one hour image artifacts multiple sclerosis nonlinear registration subtraction images bold background purpose bold propose validate nonlinear registration techniques generating subtraction images ability reduce artifacts improve lesion detection lesion volume quantification bold methods bold postcontrast t1 weighted spin echo t2 weighted dual echo images acquired 20 patients relapsing remitting multiple sclerosis rrms monthly basis year 14 women average age 33 6 6 9 t2 weighted images first scan used baseline patient images last scan registered baseline image four different registration algorithms used evaluation included linear halfway linear nonlinear nonlinear halfway subtraction images generated brain extraction intensity normalization gaussian blurring lesion activity changes along identified artifacts scored four techniques two independent observers additionally quantitative analysis algorithms performed estimating volume changes simulated lesions real lesions real lesion volume change analysis five subjects selected randomly subtraction images generated 11 time points baseline image using linear nonlinear registration five subjects bold results bold lesion activity detection resulted similar performance among four registration techniques lesion volume measurements subtraction images using nonlinear registration closer lesion volume t2 weighted images statistically significant difference observed among four registration techniques evaluating yin yang artifacts pairwise comparisons showed nonlinear registration results least amount yin yang artifacts significantly different bold conclusions bold nonlinear registration generation subtraction images demonstrated promising new technique shows improvement lesion activity change detection approach decreases number artifacts subtraction images improved lesion volume estimates reduced artifacts nonlinear registration may lead discarding less subject data improvement statistical power subtraction imaging studies abstract author copyright journal neuroimaging property wiley blackwell content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,validating nonlinear registration improve subtraction images lesion detection quantification multiple sclerosis ,jan/feb2018,N/A,N/A,Academic Search Complete
15376,15376,monson hayes,face face communication distance education learning management system education software telecommunication systems miscellaneous schools instruction administration education programs educational support services satellite telecommunications none present empirical study compared student learning outcomes face face distance learning sections telecommunications course student performance assessed based course grade included final exam quizzes assignments midterm exam scores classes taught instructor similar content assessment measures study factored students demographics gender work residency status assess impact student learning addition data stored learning management system lms blackboard collected used understand student activities within system determine relation student performance number times material accessed time duration spent assessments examples data included study results show correlation students use blackboard student performance found significant statistical difference course grades face face distance learning sections find evidence significant difference across range demographic factors abstract author copyright proceedings asee annual conference exposition property asee content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,empirical study face to face distance learning sections core telecommunication course ,2015,N/A,N/A,Academic Search Complete
15377,15377,myeong lee,yttrium aluminum garnet phosphors density states optical properties gallium antimonide yams tellurium powders potato farming first principles luminescence te doping y3al5o12 y4al2o9 te doped yttrium aluminum 2 3 al 2 3 system powders synthesized solid state method structure optical properties investigated xrd sem xps pl xrd analysis indicated samples transform yam yap yag phase sintering temperature rises samples sintered 1200 c broad emission centered 604 nm lifetime 13 33 μs room temperature mix phase yap yag sharp intense emission peak centered 715 nm monitored lifetime approximate 2 76 ms moreover band structure density states te doped yagwere investigated first principle calculations abstract author copyright journal alloys compounds property elsevier b v content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,novel te doping y2o3 al2o3 system phosphor ,20-Apr,N/A,N/A,Academic Search Complete
15378,15378,niloofar ramezani,clinical trials sequential analysis research development physical engineering life sciences except biotechnology 62l10 group sequential monitoring primary 62 03 randomized clinical trials secondary 62l05 62p10 sequential procedures sequential analysis invented wald targeted clinical trials fact randomized clinical trial invented nearly simultaneously hill side atlantic connection clinical trials established bross armitage early 1950s applied number trials decade restrictions applicability practice led dry spell resurgence group sequential methods article reviews historical context use sequential analysis actual randomized clinical trials review methodological developments except relate historical philosophical setting abstract author copyright sequential analysis property taylor francis ltd content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,sequential design analysis randomized clinical trial historical perspective ,2020,N/A,N/A,Academic Search Complete
15379,15379,niloofar ramezani,asymptotic distribution clinical trials distribution probability theory random variables statistics research development physical engineering life sciences except biotechnology conditional information fraction joint asymptotic normality linear rank test spending functions generalized biased coin class randomization procedures smythe 1988 proved asymptotic normality conditional linear rank test clinical trialists often undertake interim analysis determine whether stop trial early substantial treatment effect article set one interim analysis using conditional randomization test joint asymptotic distribution interim test statistic final test statistic explored also define concept conditional information randomization model abstract author copyright sequential analysis property taylor francis ltd content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,sequential monitoring conditional randomization tests generalized biased coin designs ,8-Sep,N/A,N/A,Academic Search Complete
15380,15380,niloofar ramezani,block designs clinical trials permutations experimental design mathematical sequences research development physical engineering life sciences except biotechnology information fraction linear rank tests permutation tests permuted block design stratified block design stratified urn design many clinical trials desirable establish sequential monitoring plan whereby test statistic computed interim point points trial decision made whether stop early due evidence treatment efficacy article set sequential monitoring plan randomization based inference permuted block design stratified block design stratified urn design also propose definition information fraction settings discuss calculation different designs abstract author copyright biometrics property wiley blackwell content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,sequential monitoring randomization tests stratified randomization ,7-Sep,N/A,N/A,Academic Search Complete
15381,15381,niloofar ramezani,cingulate cortex prefrontal cortex social status race health equity central nervous system amygdala anatomy biology life sciences brain central nervous system emotions health care hippocampus medicine health sciences mental health psychiatry nervous system prefrontal cortex psychological stress psychology public occupational health research article social sciences social stratification socioeconomic aspects health sociology study sought examine interactive relations socioeconomic status race corticolimbic regions may play key role translating stress poor health outcomes overrepresented among lower socioeconomic status african american race participants 200 community dwelling self identified african american white adults healthy aging neighborhoods diversity across life span scan study brain volumes derived using t1 weighted mp rage images socioeconomic status race interactions observed right medial prefrontal cortex b 26 p 014 left medial prefrontal cortex b 26 p 017 left orbital prefrontal cortex b 22 p 037 left anterior cingulate cortex b 27 p 018 wherein higher socioeconomic status whites greater volumes groups additionally higher versus lower socioeconomic status persons greater right left hippocampal b 15 p 030 b 19 p 004 respectively amygdalar b 17 p 015 b 21 p 002 respectively volumes whites greater right left hippocampal b 17 p 012 b 20 p 003 respectively right orbital prefrontal cortex b 34 p 0 001 right anterior cingulate cortex b 18 p 0 011 volumes african americans among many factors higher levels lifetime chronic stress associated lower socioeconomic status african american race may adversely affect corticolimbic circuitry relations may help explain race socioeconomic status related disparities adverse health outcomes abstract author copyright plos one property public library science content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,sociodemographic disparities corticolimbic structures ,5/9/2019,N/A,N/A,Academic Search Complete
15382,15382,niloofar ramezani,clinical trials individualized medicine randomization statistics european medicines agency international conference harmonisation research development physical engineering life sciences except biotechnology clinical trials covariate adaptive randomization covariate adaptive randomization dynamic allocation inference controlled clinical trials balanced allocation covariates often viewed essential component ensuring valid treatment comparisons minimization sometimes called dynamic allocation covariate adaptive randomization advantage stratified randomization able achieve balance large number covariates sample size small medium despite effectiveness minimization questioned regulatory agencies mainly increased complexity practice potential impact subsequent analysis recent years however developments clinical trials information technology well advances statistical theory attitudes toward minimization evolved 2013 draft guidelines european medicines agency ema provided instructive guidelines implementation minimization paper review broad class methods belong minimization including original forms balancing covariate margins generalization balancing subgroups interest continuous covariates moreover review theoretical development recent years including large sample properties balance minimization impact minimization inference different data types suitable randomization tests wires comput stat 2014 6 288 303 doi 10 1002 wics 1309 resources related article please visit conflict interest authors declared conflicts interest article abstract author copyright wires computational statistics property wiley blackwell content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,adaptive randomization balancing covariates ,14-Jul,N/A,N/A,Academic Search Complete
15383,15383,parag chitnis,tertiary structure source code spacetime forecasting quality control clustering decoy ensemble protein structure prediction reduction tertiary structure controlling quality tertiary structures computed protein molecule remains central challenge de novo protein structure prediction rule thumb generate many structures afforded effectively acknowledging structures increases likelihood reside near sought biologically active structure major drawback approach computing large number structures imposes time space costs paper propose novel clustering based approach demonstrate significantly reduce ensemble generated structures without sacrificing quality evaluations related benchmark casp target proteins structure ensembles subjected proposed approach source code proposed approach publicly available links provided section 1 abstract author copyright molecules property mdpi content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,reducing ensembles protein tertiary structures generated de novo via clustering ,20-May,N/A,N/A,Academic Search Complete
15384,15384,parag chitnis,consensus social sciences active learning labels learning strategies crowds crowdsourcing packaging labeling services commercial printing except screen books printing active learning al biological system modeling computational modeling correlation cost crowdsourcing learning systems multilabel crowd consensus reliability specialty commonality task analysis crowdsourcing economic efficient strategy aimed collecting annotations data online platform crowd workers different expertise paid service task requester usually limited budget collect reliable annotations multilabel data compute consensus within budget interesting challenging rarely studied problem article propose novel approach accomplish active multilabel crowd consensus amcc amcc accounts commonality individuality workers assumes workers organized different groups group includes set workers share similar annotation behavior label correlations achieve effective multilabel consensus amcc models workers annotations via linear combination commonality individuality reduces impact unreliable workers assigning smaller weights groups collect reliable annotations reduced cost amcc introduces active crowdsourcing learning strategy selects sample label worker triplets triplet selected sample label informative consensus model selected worker reliably annotate sample low cost experimental results multilabel data sets demonstrate advantages amcc state art solutions computing crowd consensus reducing budget choosing cost effective triplets abstract author copyright ieee transactions neural networks learning systems property ieee content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,active multilabel crowd consensus ,21-Apr,N/A,N/A,Academic Search Complete
15385,15385,parag chitnis,low rank matrices matrix decomposition multisensor data fusion linear network coding matrices pancreatic cancer attributed heterogeneous networks data fusion insufficient relations lncrna disease associations matrix factorization comprehensive data fusion model attributed multi relational data proposed ahnf conquers negative impact insufficient relations network nodes ahnf avoids loss converting attributes homo networks fusion ahnf selectively integrate diverse relational attribute data sources ahnf outperforms state art matrix factorization based data fusion solutions heterogeneous network based data fusion encode diverse inter intra relations objects sparking increasing attention recent years matrix factorization based data fusion models invented fuse multiple data sources however models generally suffer widely witnessed insufficient relations nodes information loss heterogeneous attributes diverse network nodes transformed ad hoc homologous networks fusion paper introduce general data fusion model called attributed heterogeneous network fusion ahnf ahnf firstly constructs attributed heterogeneous network composed different types nodes diverse attribute vectors nodes uses indicator matrices differentiate observed inter relations latent ones thus reduces impact insufficient relations nodes next collaboratively factorizes multiple adjacency matrices attribute data matrices heterogeneous network low rank matrices explore latent relations nodes way network topology diverse attributes nodes fused coordinated fashion finally uses optimized low rank matrices approximate target relational data matrix objects effectively accomplish relation prediction apply ahnf predict lncrna disease associations using diverse relational attribute data sources ahnf achieves larger area receiver operating curve 0 9367 least 2 14 larger area precision recall curve 0 5937 least 28 53 competitive data fusion approaches ahnf also outperforms competing methods predicting de novo lncrna disease associations precisely identifies lncrnas associated breast stomach prostate pancreatic cancers ahnf comprehensive data fusion framework universal attributed multi type relational data code datasets available http mlda swu edu cn codes php name ahnf abstract author copyright information fusion property elsevier b v content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,attributed heterogeneous network fusion via collaborative matrix tri factorization ,20-Nov,N/A,N/A,Academic Search Complete
15386,15386,parag chitnis,statistical correlation kernel functions functional analysis learning discriminant analysis multivariate analysis none investigate use subspace analysis methods learning low dimensional representations classification propose kernel pooled local discriminant subspace method compare competing techniques kernel principal component analysis kpca generalized discriminant analysis gda classification problems evaluate classification performance nearest neighbor rule subspace representation experimental results using several data sets demonstrate effectiveness performance superiority kernel pooled subspace method competing methods kpca gda classification problems abstract author copyright ieee transactions systems man cybernetics part b property ieee content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,kernel pooled local subspaces classification ,5-Jun,N/A,N/A,Academic Search Complete
15387,15387,parag chitnis,supervised learning pattern recognition systems invariant subspaces dimension reduction statistics graphic methods experiments dimensionality reduction ensembles classifiers graph construction random subspaces semi supervised classification abstract graph structure vital graph based semi supervised learning however problem constructing graph reflects underlying data distribution seldom investigated semi supervised learning especially high dimensional data paper focus graph construction semi supervised learning propose novel method called semi supervised classification based random subspace dimensionality reduction ssc rsdr short different traditional methods perform graph based dimensionality reduction classification original space ssc rsdr performs tasks subspaces specifically ssc rsdr generates several random subspaces original space applies graph based semi supervised dimensionality reduction random subspaces constructs graphs processed random subspaces trains semi supervised classifiers graphs finally combines resulting base classifiers ensemble classifier experimental results face recognition tasks demonstrate ssc rsdr superior recognition performance respect competitive methods also robust wide range values input parameters copyright elsevier copyright pattern recognition property pergamon press imprint elsevier science content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,semi supervised classification based random subspace dimensionality reduction,12-Mar,N/A,N/A,Academic Search Complete
15388,15388,parag chitnis,matrix decomposition low rank matrices data fusion statistics multisensor data fusion non coding rna data fusion lncrna disease associations matrix factorization multiple heterogeneous networks proposed weighted matrix factorization based data fusion approach predict associations lncrnas diseases approach selectively integrate multiple inter relational intra relational data sources approach explore exploit intrinsic shared structure heterogeneous data sources approach readily available various link prediction problems influx evidences show red long non coding rnas lncrnas play important roles various critical biological processes afffect development progression various human diseases therefore necessary precisely identify lncrna disease associations identification precision improved developing data integrative models however current models mainly need project heterogeneous data onto homologous networks merge networks composite one integrative prediction recognize projection overrides individual structure heterogeneous data combination impacted noisy networks result performance compromised given introduce weighted matrix factorization model multi relational data predict lncrna disease associations wmflda wmflda firstly uses heterogeneous network capture inter intra associations different types nodes including genes lncrnas disease ontology terms presets weights inter association intra association matrices network cooperatively decomposes matrices low rank ones explore underlying relationships nodes next jointly optimizes low rank matrices weights wmflda approximates lncrna disease association matrix using optimized matrices weights thus achieve prediction wmflda obtains much better performance related data integrative solutions across different experiment settings evaluation metrics respect intrinsic structures individual data sources also fuse selection abstract author copyright methods property academic press inc content may copied emailed multiple sites posted listserv without copyright holder express written permission however users may print download email articles individual use abstract may abridged warranty given accuracy copy users refer original published version material full abstract copyright applies abstracts,weighted matrix factorization multi relational data lncrna disease association prediction ,20-Feb,N/A,N/A,Academic Search Complete
