,Name,similar_area,area_score
164,nicholas rios,software engineering,0.1380424049925434
164,nicholas rios,experimental understanding disease mechanisms,0.1315480247533913
164,nicholas rios,electrical engineering,0.1291046604257376
164,nicholas rios,systems engineering,0.1263271807868357
164,nicholas rios,design results clinical studies,0.1200563858396012
164,nicholas rios,geotechnical engineering,0.1072391562368118
164,nicholas rios,visual computing,0.1043311920457931
164,nicholas rios,biomedical imaging devices,0.0979696915435516
164,nicholas rios,bioinformatics biostatistics computational biology,0.0908875765102784
165,niloofar ramezani,biomedical imaging devices,0.1748443116439497
165,niloofar ramezani,applied probability statistics,0.1559157316841631
165,niloofar ramezani,data analytics,0.1348094069312237
165,niloofar ramezani,design results clinical studies,0.1298078479450985
165,niloofar ramezani,visual computing,0.1220860441164358
165,niloofar ramezani,bioinformatics biostatistics computational biology,0.1167483710715537
165,niloofar ramezani,systems engineering,0.1048695444135215
165,niloofar ramezani,communitybased healthcare,0.0974337715701691
165,niloofar ramezani,computational biomedicine,0.0968644309288969
165,niloofar ramezani,electrical engineering,0.0964280346982721
166,ningshi yao,humanities,0.1743346514750834
166,ningshi yao,statistical modeling,0.1396291421536547
166,ningshi yao,stochastic modeling,0.1396291421536547
166,ningshi yao,human centered computing,0.1036963213536221
166,ningshi yao,design results clinical studies,0.0944528767695802
166,ningshi yao,visual computing,0.0902788022851433
166,ningshi yao,biomedical imaging devices,0.0840568665517997
166,ningshi yao,experimental understanding disease mechanisms,0.0822402787940004
166,ningshi yao,optimization techniques,0.0808412471598294
166,ningshi yao,theory computation,0.0805588935755847
167,olcay ciftci,applied probability statistics,0.1187977408278728
167,olcay ciftci,communitybased healthcare,0.0996270962773435
167,olcay ciftci,computer engineering,0.0821686553497165
167,olcay ciftci,computer networks communications,0.0639456834479231
167,olcay ciftci,data analytics,0.0541530361073882
167,olcay ciftci,optimization techniques,0.0480015360737319
167,olcay ciftci,environmental water resources engineering,0.0419467613980967
167,olcay ciftci,nanomaterials photonics synthesis,0.0382919790533741
167,olcay ciftci,design results clinical studies,0.0377593803887553
167,olcay ciftci,experimental understanding disease mechanisms,0.0374502943136569
168,omoche agada,applied probability statistics,0.1292716224591295
168,omoche agada,software engineering,0.083096060802407
168,omoche agada,computer engineering,0.0825829412837284
168,omoche agada,electrical engineering,0.0801219573263689
168,omoche agada,systems engineering,0.0768427408882226
168,omoche agada,data analytics,0.0687487202048037
168,omoche agada,biomedical imaging devices,0.0679525956900848
168,omoche agada,geotechnical engineering,0.0676478032983426
168,omoche agada,construction engineering management,0.0643491765079942
168,omoche agada,environmental water resources engineering,0.0643468067030172
169,parag chitnis,visual computing,0.1361038335649466
169,parag chitnis,biomedical imaging devices,0.1330495776506247
169,parag chitnis,applied probability statistics,0.1294484384158066
169,parag chitnis,electrical engineering,0.1120113276840945
169,parag chitnis,design results clinical studies,0.1106239667043068
169,parag chitnis,environmental water resources engineering,0.1092371299759859
169,parag chitnis,computer networks communications,0.0920765718579986
169,parag chitnis,experimental understanding disease mechanisms,0.0794618189974987
169,parag chitnis,systems engineering,0.0749804528257423
169,parag chitnis,computational fluid dynamics,0.0716261590050703
170,parth pathak,biomedical imaging devices,0.1900189646226456
170,parth pathak,electrical engineering,0.1501310000444572
170,parth pathak,design results clinical studies,0.1375150637787167
170,parth pathak,applied probability statistics,0.1269467953327923
170,parth pathak,visual computing,0.1232102085337014
170,parth pathak,environmental water resources engineering,0.1135152624517503
170,parth pathak,computer networks communications,0.1098995546797659
170,parth pathak,systems engineering,0.1048652318789668
170,parth pathak,experimental understanding disease mechanisms,0.093786875152519
170,parth pathak,multiscale tribology contact mechanics,0.0901149394555631
171,paul ammann,statistical modeling,0.1775842365326834
171,paul ammann,stochastic modeling,0.1771526831024703
171,paul ammann,design results clinical studies,0.1448428107889792
171,paul ammann,applied probability statistics,0.1396395235160634
171,paul ammann,visual computing,0.1177030013392085
171,paul ammann,electrical engineering,0.1104445748031514
171,paul ammann,biomedical imaging devices,0.1041707295856161
171,paul ammann,systems engineering,0.1011195431199721
171,paul ammann,environmental water resources engineering,0.0991231352783797
171,paul ammann,theory computation,0.0963620651088119
172,pelin kurtay,visual computing,0.1418760884597914
172,pelin kurtay,human centered computing,0.108147614087175
172,pelin kurtay,education,0.0997509336107632
172,pelin kurtay,artificial intelligence,0.0702728368926306
172,pelin kurtay,computer networks communications,0.0646002110815345
172,pelin kurtay,national security,0.0623734323804266
172,pelin kurtay,multiscale tribology contact mechanics,0.0547073293241478
172,pelin kurtay,computational biomedicine,0.0505398695719268
172,pelin kurtay,simulation,0.0505398695719268
172,pelin kurtay,energy,0.0505398695719268
173,peter pachowicz,computer engineering,0.1452794440564486
173,peter pachowicz,software engineering,0.136150014672434
173,peter pachowicz,geotechnical engineering,0.1352799083189046
173,peter pachowicz,computer networks communications,0.1319034067007154
173,peter pachowicz,education,0.129317853188603
173,peter pachowicz,electrical engineering,0.1157182878481856
173,peter pachowicz,systems engineering,0.1042744766032869
173,peter pachowicz,visual computing,0.0882860244697469
173,peter pachowicz,construction engineering management,0.084639987700317
173,peter pachowicz,multiscale tribology contact mechanics,0.0797883627903911
174,ping deng,applied probability statistics,0.1111873974991651
174,ping deng,education,0.095837597036552
174,ping deng,finance,0.0636284762975777
174,ping deng,data analytics,0.0591312395989082
174,ping deng,national security,0.0359558732648309
174,ping deng,design results clinical studies,0.0103076352194091
174,ping deng,artificial intelligence,0.0
174,ping deng,autonomous systems,0.0
174,ping deng,computer engineering,0.0
174,ping deng,computer networks communications,0.0
175,pouyan ahmadi,design results clinical studies,0.1572219555170348
175,pouyan ahmadi,computer networks communications,0.1272858297973369
175,pouyan ahmadi,education,0.1146515377890416
175,pouyan ahmadi,bioinformatics biostatistics computational biology,0.1050206711416905
175,pouyan ahmadi,visual computing,0.0943472192917312
175,pouyan ahmadi,applied probability statistics,0.088676445015476
175,pouyan ahmadi,finance,0.0842750762332289
175,pouyan ahmadi,simulation,0.0731304291243551
175,pouyan ahmadi,computational biomedicine,0.0715744625472412
175,pouyan ahmadi,experimental understanding disease mechanisms,0.0646453169221121
176,pramita bagchi,applied probability statistics,0.1703295398452335
176,pramita bagchi,bioinformatics biostatistics computational biology,0.1431332415340757
176,pramita bagchi,visual computing,0.1296853647104648
176,pramita bagchi,design results clinical studies,0.1207827969905988
176,pramita bagchi,structural engineering,0.1141637553913958
176,pramita bagchi,experimental understanding disease mechanisms,0.1044077088770691
176,pramita bagchi,systems engineering,0.0972862372490527
176,pramita bagchi,humanities,0.0946781862859802
176,pramita bagchi,electrical engineering,0.093839525133485
176,pramita bagchi,construction engineering management,0.0912328999559132
177,qi wei,stochastic modeling,0.2441147996106059
177,qi wei,statistical modeling,0.2435587294520396
177,qi wei,visual computing,0.1474037914479365
177,qi wei,biomedical imaging devices,0.1320623033671933
177,qi wei,design results clinical studies,0.1228480346075494
177,qi wei,systems engineering,0.1169483441367984
177,qi wei,applied probability statistics,0.1158347091789879
177,qi wei,structural engineering,0.1150602171962706
177,qi wei,electrical engineering,0.1110411086472866
177,qi wei,experimental understanding disease mechanisms,0.1056535846216423
178,qiang zeng,applied probability statistics,0.1374691052808456
178,qiang zeng,biomedical imaging devices,0.1278690541001375
178,qiang zeng,computer networks communications,0.1209802885029187
178,qiang zeng,design results clinical studies,0.1199303933019619
178,qiang zeng,construction engineering management,0.1022476881334774
178,qiang zeng,environmental water resources engineering,0.098805863976075
178,qiang zeng,systems engineering,0.0987062110369771
178,qiang zeng,experimental understanding disease mechanisms,0.0971296929061102
178,qiang zeng,electrical engineering,0.0943621765787832
178,qiang zeng,theory computation,0.0931146436058018
179,qiliang li,biomedical imaging devices,0.15452598823331
179,qiliang li,environmental water resources engineering,0.1434051140391005
179,qiliang li,structural engineering,0.138764369109464
179,qiliang li,applied probability statistics,0.1334455762063662
179,qiliang li,experimental understanding disease mechanisms,0.1278042274491714
179,qiliang li,design results clinical studies,0.1258623042270769
179,qiliang li,stochastic modeling,0.1162352642655043
179,qiliang li,visual computing,0.1120287503579499
179,qiliang li,statistical modeling,0.1096699861811883
179,qiliang li,systems engineering,0.1038069982372131
180,rajesh ganesan,applied probability statistics,0.1485762300350656
180,rajesh ganesan,computer networks communications,0.1334617075822719
180,rajesh ganesan,design results clinical studies,0.12905471045592
180,rajesh ganesan,visual computing,0.127998310337139
180,rajesh ganesan,systems engineering,0.1252212663588811
180,rajesh ganesan,construction engineering management,0.1211738948847568
180,rajesh ganesan,bioinformatics biostatistics computational biology,0.1178076894885621
180,rajesh ganesan,environmental water resources engineering,0.1157507562553531
180,rajesh ganesan,human centered computing,0.1139638222287521
180,rajesh ganesan,experimental understanding disease mechanisms,0.11068706344728
181,ran ji,stochastic modeling,0.2123274655640301
181,ran ji,statistical modeling,0.2085527550651141
181,ran ji,applied probability statistics,0.1251540458413739
181,ran ji,design results clinical studies,0.1093421242967535
181,ran ji,visual computing,0.105555162764967
181,ran ji,environmental water resources engineering,0.1014930759357634
181,ran ji,electrical engineering,0.1007190354050133
181,ran ji,computer engineering,0.0972913292929123
181,ran ji,construction engineering management,0.0945908913951004
181,ran ji,theory computation,0.0932194814236824
182,rao v mulpuri,environmental water resources engineering,0.0994867797104085
182,rao v mulpuri,visual computing,0.0919498792283142
182,rao v mulpuri,design results clinical studies,0.0865005870725996
182,rao v mulpuri,biomedical imaging devices,0.0862720563856692
182,rao v mulpuri,applied probability statistics,0.0758958823897896
182,rao v mulpuri,computational fluid dynamics,0.072152422365102
182,rao v mulpuri,experimental understanding disease mechanisms,0.0716599186332907
182,rao v mulpuri,systems engineering,0.0670741819370304
182,rao v mulpuri,electrical engineering,0.0657065535303554
182,rao v mulpuri,multiscale tribology contact mechanics,0.0645576220666463
183,ray hong,biomedical imaging devices,0.211088430216626
183,ray hong,computer networks communications,0.1880292850375023
183,ray hong,design results clinical studies,0.1702183088196694
183,ray hong,visual computing,0.1447765097149684
183,ray hong,systems engineering,0.1415799967691098
183,ray hong,experimental understanding disease mechanisms,0.1316591749421357
183,ray hong,artificial intelligence,0.1257321705377229
183,ray hong,statistical modeling,0.1249237746555289
183,ray hong,stochastic modeling,0.1211189896406397
183,ray hong,autonomous systems,0.1183771285393451
184,remi veneziano,biomedical imaging devices,0.1669291058158071
184,remi veneziano,design results clinical studies,0.1197585897311509
184,remi veneziano,systems engineering,0.1155337220475728
184,remi veneziano,electrical engineering,0.1148138712217262
184,remi veneziano,applied probability statistics,0.1134768181789987
184,remi veneziano,environmental water resources engineering,0.1080667334771616
184,remi veneziano,visual computing,0.1047343592103481
184,remi veneziano,construction engineering management,0.0992277562019661
184,remi veneziano,structural engineering,0.0946656766329231
184,remi veneziano,experimental understanding disease mechanisms,0.0942609232893133
185,riki morikawa,artificial intelligence,0.148942098970703
185,riki morikawa,visual computing,0.1319217502438553
185,riki morikawa,computer networks communications,0.1236688317489857
185,riki morikawa,education,0.1182135740269229
185,riki morikawa,human centered computing,0.1084467781831435
185,riki morikawa,multiscale tribology contact mechanics,0.1009898130105523
185,riki morikawa,software engineering,0.0957377467248682
185,riki morikawa,civilian government ngos,0.0956986621154726
185,riki morikawa,data analytics,0.0785476323415406
185,riki morikawa,geotechnical engineering,0.0747417838741782
186,robert handler,computational fluid dynamics,0.184767349087316
186,robert handler,structural engineering,0.148138817593108
186,robert handler,applied probability statistics,0.1432667034027394
186,robert handler,environmental water resources engineering,0.1361111236633267
186,robert handler,statistical modeling,0.1174081937180521
186,robert handler,stochastic modeling,0.1134370342246474
186,robert handler,design results clinical studies,0.1126319850170546
186,robert handler,multiscale tribology contact mechanics,0.1034164512366502
186,robert handler,visual computing,0.1023843130813059
186,robert handler,experimental understanding disease mechanisms,0.0960348983165738
187,robert osgood,artificial intelligence,0.0942721998324565
187,robert osgood,software engineering,0.0922771648815217
187,robert osgood,data analytics,0.069528133926333
187,robert osgood,applied probability statistics,0.0690001850201347
187,robert osgood,computational biomedicine,0.0642316644520476
187,robert osgood,construction engineering management,0.0614632279961543
187,robert osgood,computer networks communications,0.0592952416898844
187,robert osgood,education,0.0563442380637861
187,robert osgood,visual computing,0.0560970195472165
187,robert osgood,systems engineering,0.0557946075352753
188,robert pettit,biomedical imaging devices,0.195102378082279
188,robert pettit,statistical modeling,0.1468074536058059
188,robert pettit,stochastic modeling,0.1444547700544308
188,robert pettit,electrical engineering,0.1339214504039463
188,robert pettit,systems engineering,0.1297948581040253
188,robert pettit,design results clinical studies,0.1213982898798659
188,robert pettit,computer networks communications,0.1148997936443254
188,robert pettit,geotechnical engineering,0.1098446761167765
188,robert pettit,software engineering,0.1097040501696607
188,robert pettit,computer engineering,0.0975501389511047
189,rochelle jones,education,0.1765157793672494
189,rochelle jones,humanities,0.1474637654821601
189,rochelle jones,human centered computing,0.1412524246963989
189,rochelle jones,visual computing,0.1291160503717357
189,rochelle jones,computer networks communications,0.106148978486855
189,rochelle jones,software engineering,0.0943956909350609
189,rochelle jones,electrical engineering,0.091333192523714
189,rochelle jones,geotechnical engineering,0.0879304010229858
189,rochelle jones,biomedical imaging devices,0.0774610070915736
189,rochelle jones,systems engineering,0.0749116677766425
190,sadegh torabi,artificial intelligence,0.1751639490619415
190,sadegh torabi,computer networks communications,0.1645058150956262
190,sadegh torabi,data analytics,0.1039322046777496
190,sadegh torabi,experimental understanding disease mechanisms,0.0932855854726581
190,sadegh torabi,biomedical imaging devices,0.0884000659572983
190,sadegh torabi,education,0.087808649735834
190,sadegh torabi,design results clinical studies,0.0848041333213031
190,sadegh torabi,communitybased healthcare,0.0711942620457724
190,sadegh torabi,national security,0.0692488185893891
190,sadegh torabi,applied probability statistics,0.0665289771246494
191,sam salem,finance,0.1169147755769194
191,sam salem,data analytics,0.0686218631679697
191,sam salem,civilian government ngos,0.0650265635837898
191,sam salem,environmental water resources engineering,0.0620133110882298
191,sam salem,education,0.0556098139900209
191,sam salem,transportation,0.0514663973759772
191,sam salem,structural engineering,0.0508612492657353
191,sam salem,visual computing,0.0474564153133666
191,sam salem,humanities,0.0464572209811883
191,sam salem,human centered computing,0.0452181384561254
192,samuel gordon,visual computing,0.1169352118591441
192,samuel gordon,construction engineering management,0.1040324151022315
192,samuel gordon,stochastic modeling,0.0977122771310426
192,samuel gordon,statistical modeling,0.096999048830816
192,samuel gordon,design results clinical studies,0.0944855253044771
192,samuel gordon,applied probability statistics,0.0841909397497393
192,samuel gordon,bioinformatics biostatistics computational biology,0.0802880942336368
192,samuel gordon,human centered computing,0.0770568050299879
192,samuel gordon,computational biomedicine,0.0768871104176228
192,samuel gordon,environmental water resources engineering,0.0763000955083863
193,sanjeev setia,design results clinical studies,0.124563998151015
193,sanjeev setia,applied probability statistics,0.1210015492526443
193,sanjeev setia,computer networks communications,0.1198406006242307
193,sanjeev setia,systems engineering,0.1066927568760728
193,sanjeev setia,electrical engineering,0.1009899131421063
193,sanjeev setia,biomedical imaging devices,0.098730723308624
193,sanjeev setia,environmental water resources engineering,0.0902678920089311
193,sanjeev setia,visual computing,0.0876766408424332
193,sanjeev setia,construction engineering management,0.0854042586969229
193,sanjeev setia,autonomous systems,0.0820253553436476
194,sanmay das,design results clinical studies,0.1555349955082656
194,sanmay das,statistical modeling,0.1474561350849932
194,sanmay das,stochastic modeling,0.1471533504133608
194,sanmay das,applied probability statistics,0.144647253608573
194,sanmay das,computer networks communications,0.1439123593456022
194,sanmay das,artificial intelligence,0.1413254063546304
194,sanmay das,environmental water resources engineering,0.1219442851961802
194,sanmay das,systems engineering,0.1213598511662492
194,sanmay das,visual computing,0.1118108347612569
194,sanmay das,electrical engineering,0.1108484232660215
195,sara gopalkrishna,education,0.1261760595753023
195,sara gopalkrishna,software engineering,0.0590409923693396
195,sara gopalkrishna,computational biomedicine,0.0479463301485384
195,sara gopalkrishna,visual computing,0.0358921268038777
195,sara gopalkrishna,simulation,0.0319642200990256
195,sara gopalkrishna,energy,0.0319642200990256
195,sara gopalkrishna,multiscale transport engineering,0.0315587378887433
195,sara gopalkrishna,geotechnical engineering,0.0314269680527354
195,sara gopalkrishna,bioinformatics biostatistics computational biology,0.0299644383316996
195,sara gopalkrishna,electrical engineering,0.0268825946181837
196,scott lewis,geotechnical engineering,0.1300054170052318
196,scott lewis,software engineering,0.1221188251519958
196,scott lewis,humanities,0.1211253957778773
196,scott lewis,electrical engineering,0.1112064936603191
196,scott lewis,computer engineering,0.1085895037029123
196,scott lewis,education,0.1014919190276583
196,scott lewis,systems engineering,0.098450820139128
196,scott lewis,multiscale transport engineering,0.0979128866130258
196,scott lewis,construction engineering management,0.0781501190454493
196,scott lewis,structural engineering,0.0734443090158828
197,shahnaz kamberi,visual computing,0.2536307436072623
197,shahnaz kamberi,computational biomedicine,0.2156072835766286
197,shahnaz kamberi,bioinformatics biostatistics computational biology,0.1876812008721218
197,shahnaz kamberi,software engineering,0.1849005849183044
197,shahnaz kamberi,simulation,0.1591387093065592
197,shahnaz kamberi,human centered computing,0.1428039813629009
197,shahnaz kamberi,biomedical imaging devices,0.111680036706884
197,shahnaz kamberi,electrical engineering,0.1036173425547501
197,shahnaz kamberi,design results clinical studies,0.0879051310863363
197,shahnaz kamberi,education,0.0844336849845651
198,shani ross,computer networks communications,0.1280198554876268
198,shani ross,design results clinical studies,0.1125129409406304
198,shani ross,biomedical imaging devices,0.0996831786883387
198,shani ross,visual computing,0.0924120806099233
198,shani ross,data analytics,0.0882446730662381
198,shani ross,experimental understanding disease mechanisms,0.0880530202037948
198,shani ross,artificial intelligence,0.0831250456200336
198,shani ross,environmental water resources engineering,0.0709579928767607
198,shani ross,education,0.0704901583321133
198,shani ross,bioinformatics biostatistics computational biology,0.0669603412705652
199,sharmin sultana,statistical modeling,0.1765093308092413
199,sharmin sultana,stochastic modeling,0.1753003627899999
199,sharmin sultana,applied probability statistics,0.0982174247901882
199,sharmin sultana,visual computing,0.0926227729671922
199,sharmin sultana,biomedical imaging devices,0.0811938912157535
199,sharmin sultana,design results clinical studies,0.0737758962691191
199,sharmin sultana,electrical engineering,0.0735352602534908
199,sharmin sultana,systems engineering,0.0654076531846829
199,sharmin sultana,environmental water resources engineering,0.0601712416085202
199,sharmin sultana,autonomous systems,0.0553955426048824
200,sharon adamus,education,0.1679234773433136
200,sharon adamus,visual computing,0.1370723162267874
200,sharon adamus,artificial intelligence,0.1311578474677781
200,sharon adamus,transportation,0.1261312447773782
200,sharon adamus,computational biomedicine,0.1220716094450806
200,sharon adamus,software engineering,0.1127390084824832
200,sharon adamus,human centered computing,0.0949871380291955
200,sharon adamus,bioinformatics biostatistics computational biology,0.0936281675898538
200,sharon adamus,data analytics,0.0900937462695559
200,sharon adamus,computer networks communications,0.0780161464998632
201,sherif hashem,stochastic modeling,0.189364291181196
201,sherif hashem,statistical modeling,0.1861438100386587
201,sherif hashem,applied probability statistics,0.1059953884394689
201,sherif hashem,computer networks communications,0.1005475499774204
201,sherif hashem,electrical engineering,0.0983121850506275
201,sherif hashem,systems engineering,0.093743147032628
201,sherif hashem,theory computation,0.091462198080496
201,sherif hashem,design results clinical studies,0.0883124033427154
201,sherif hashem,visual computing,0.0848754655236889
201,sherif hashem,biomedical imaging devices,0.0846338264820913
202,shuochao yao,stochastic modeling,0.1640602758758403
202,shuochao yao,statistical modeling,0.1628994720370961
202,shuochao yao,design results clinical studies,0.1605034814053434
202,shuochao yao,applied probability statistics,0.1405164399986732
202,shuochao yao,biomedical imaging devices,0.1374642913138383
202,shuochao yao,computer networks communications,0.1366659453054906
202,shuochao yao,systems engineering,0.1205913881832235
202,shuochao yao,environmental water resources engineering,0.1104569467627832
202,shuochao yao,experimental understanding disease mechanisms,0.1096837452013472
202,shuochao yao,construction engineering management,0.1088653437700924
203,shvetha soundararajan,visual computing,0.1771785712641614
203,shvetha soundararajan,computational biomedicine,0.1341204617858056
203,shvetha soundararajan,human centered computing,0.1181753737568402
203,shvetha soundararajan,software engineering,0.1165804270243211
203,shvetha soundararajan,simulation,0.0946732671429216
203,shvetha soundararajan,bioinformatics biostatistics computational biology,0.0813543599894315
203,shvetha soundararajan,optimization techniques,0.079483894788101
203,shvetha soundararajan,systems engineering,0.0704893695040183
203,shvetha soundararajan,civilian government ngos,0.0667636025040423
203,shvetha soundararajan,computer networks communications,0.0554636732207198
204,siddhartha sikdar,visual computing,0.1658998668580372
204,siddhartha sikdar,biomedical imaging devices,0.144147456058523
204,siddhartha sikdar,design results clinical studies,0.1229783281806936
204,siddhartha sikdar,applied probability statistics,0.1106156935809646
204,siddhartha sikdar,computer networks communications,0.1057684500555964
204,siddhartha sikdar,electrical engineering,0.1005992800213887
204,siddhartha sikdar,environmental water resources engineering,0.0920506303900405
204,siddhartha sikdar,bioinformatics biostatistics computational biology,0.0872991669415783
204,siddhartha sikdar,human centered computing,0.0790863069726491
204,siddhartha sikdar,experimental understanding disease mechanisms,0.0777368137680451
205,socrates dimitriadis,education,0.0839063188704003
205,socrates dimitriadis,computational biomedicine,0.0765216491239271
205,socrates dimitriadis,simulation,0.0765216491239271
205,socrates dimitriadis,bioinformatics biostatistics computational biology,0.0717342149788215
205,socrates dimitriadis,software engineering,0.0706714271147318
205,socrates dimitriadis,design results clinical studies,0.0649755986240507
205,socrates dimitriadis,visual computing,0.0572833150126204
205,socrates dimitriadis,systems engineering,0.056974507830288
205,socrates dimitriadis,humanities,0.0560772154092044
205,socrates dimitriadis,human centered computing,0.0545815534604222
206,songjun luo ,design results clinical studies,0.0932799021729701
206,songjun luo ,education,0.0897197828978273
206,songjun luo ,electrical engineering,0.0860191111092228
206,songjun luo ,software engineering,0.0839643437159024
206,songjun luo ,geotechnical engineering,0.0782135110346322
206,songjun luo ,biomedical imaging devices,0.0729540574628696
206,songjun luo ,construction engineering management,0.0690854186360028
206,songjun luo ,theory computation,0.0685565995638747
206,songjun luo ,computational biomedicine,0.0681862208433784
206,songjun luo ,computer engineering,0.0653293265908387
207,songqing chen,computer networks communications,0.1487350488871925
207,songqing chen,design results clinical studies,0.1245661962641067
207,songqing chen,experimental understanding disease mechanisms,0.1208298075230164
207,songqing chen,applied probability statistics,0.1163118013840439
207,songqing chen,biomedical imaging devices,0.1161991917084303
207,songqing chen,environmental water resources engineering,0.0974698539345807
207,songqing chen,systems engineering,0.0856946828858913
207,songqing chen,electrical engineering,0.0844920178319201
207,songqing chen,construction engineering management,0.0828781881423924
207,songqing chen,theory computation,0.0807958372972805
208,steven schorling,artificial intelligence,0.0
208,steven schorling,autonomous systems,0.0
208,steven schorling,computer engineering,0.0
208,steven schorling,computer networks communications,0.0
208,steven schorling,data analytics,0.0
208,steven schorling,electrical engineering,0.0
208,steven schorling,human centered computing,0.0
208,steven schorling,software engineering,0.0
208,steven schorling,theory computation,0.0
209,syed abbas zaidi,statistical modeling,0.1956779132285413
209,syed abbas zaidi,stochastic modeling,0.1940696016129642
209,syed abbas zaidi,design results clinical studies,0.1366581301121197
209,syed abbas zaidi,electrical engineering,0.1335099487540447
209,syed abbas zaidi,theory computation,0.1274303029413538
209,syed abbas zaidi,construction engineering management,0.1260043443885867
209,syed abbas zaidi,applied probability statistics,0.1198650812421114
209,syed abbas zaidi,computer networks communications,0.1168844285825565
209,syed abbas zaidi,systems engineering,0.1168343058363435
209,syed abbas zaidi,biomedical imaging devices,0.1111445058534093
210,tamara maddox,software engineering,0.1466632079832696
210,tamara maddox,education,0.1343283582089552
210,tamara maddox,visual computing,0.1273704505281669
210,tamara maddox,simulation,0.113431481423233
210,tamara maddox,human centered computing,0.1132721674662085
210,tamara maddox,manufacturing,0.0997509336107633
210,tamara maddox,computational biomedicine,0.0907451851385864
210,tamara maddox,bioinformatics biostatistics computational biology,0.0850678820118226
210,tamara maddox,humanities,0.0748132002080724
210,tamara maddox,geotechnical engineering,0.0669149605118205
211,thanhvu nguyen,visual computing,0.1640252253743577
211,thanhvu nguyen,design results clinical studies,0.1277317202280612
211,thanhvu nguyen,applied probability statistics,0.1157255401942668
211,thanhvu nguyen,experimental understanding disease mechanisms,0.1076832272274747
211,thanhvu nguyen,electrical engineering,0.1018773625308197
211,thanhvu nguyen,transportation,0.1017174750611735
211,thanhvu nguyen,construction engineering management,0.0998707510843391
211,thanhvu nguyen,education,0.0933684079642085
211,thanhvu nguyen,statistical modeling,0.0931228689823006
211,thanhvu nguyen,stochastic modeling,0.0926877153889253
212,thomas latoza,design results clinical studies,0.2064791525409345
212,thomas latoza,biomedical imaging devices,0.1832801222410941
212,thomas latoza,systems engineering,0.172623715554873
212,thomas latoza,electrical engineering,0.1378588323740421
212,thomas latoza,construction engineering management,0.1359062943941162
212,thomas latoza,environmental water resources engineering,0.1308366984198674
212,thomas latoza,visual computing,0.1260239882960864
212,thomas latoza,structural engineering,0.1224887994107995
212,thomas latoza,autonomous systems,0.1215184344405586
212,thomas latoza,geotechnical engineering,0.1195414767517803
213,tianshu feng,stochastic modeling,0.2660510499483913
213,tianshu feng,statistical modeling,0.2442435868378674
213,tianshu feng,applied probability statistics,0.1695942164512802
213,tianshu feng,visual computing,0.1370004409938009
213,tianshu feng,design results clinical studies,0.1204436140671391
213,tianshu feng,bioinformatics biostatistics computational biology,0.114374422223731
213,tianshu feng,computer networks communications,0.1122082692553772
213,tianshu feng,systems engineering,0.0963803603436798
213,tianshu feng,experimental understanding disease mechanisms,0.091890539690964
213,tianshu feng,structural engineering,0.0859491217358978
214,tokunbo fadahunsi,biomedical imaging devices,0.1408232746213638
214,tokunbo fadahunsi,statistical modeling,0.1390083507678894
214,tokunbo fadahunsi,stochastic modeling,0.1361714456501774
214,tokunbo fadahunsi,electrical engineering,0.1269738737436825
214,tokunbo fadahunsi,design results clinical studies,0.1249085758427874
214,tokunbo fadahunsi,systems engineering,0.1232182601010259
214,tokunbo fadahunsi,geotechnical engineering,0.1217954436272858
214,tokunbo fadahunsi,visual computing,0.1217126740332021
214,tokunbo fadahunsi,software engineering,0.1215573291402443
214,tokunbo fadahunsi,theory computation,0.1167660513290773
215,tolga soyata,biomedical imaging devices,0.1644418460145454
215,tolga soyata,applied probability statistics,0.1585558165094577
215,tolga soyata,computer networks communications,0.1445482719236756
215,tolga soyata,electrical engineering,0.1391933900984849
215,tolga soyata,design results clinical studies,0.1219873627066275
215,tolga soyata,environmental water resources engineering,0.1206615452966818
215,tolga soyata,experimental understanding disease mechanisms,0.1182638403311636
215,tolga soyata,systems engineering,0.1157290964657217
215,tolga soyata,communitybased healthcare,0.1094615094950282
215,tolga soyata,construction engineering management,0.102530481038819
216,vadim sokolov,stochastic modeling,0.2534928375821955
216,vadim sokolov,statistical modeling,0.2516289196587971
216,vadim sokolov,applied probability statistics,0.1837820101866205
216,vadim sokolov,environmental water resources engineering,0.1471501735770613
216,vadim sokolov,visual computing,0.1449425150700861
216,vadim sokolov,design results clinical studies,0.1448789427964119
216,vadim sokolov,electrical engineering,0.1358330527832153
216,vadim sokolov,theory computation,0.1078850092560543
216,vadim sokolov,systems engineering,0.1068780925647775
216,vadim sokolov,biomedical imaging devices,0.1056774113344789
217,vasiliki ikonomidou,biomedical imaging devices,0.1718806693971258
217,vasiliki ikonomidou,design results clinical studies,0.1686667780680658
217,vasiliki ikonomidou,visual computing,0.164543730861445
217,vasiliki ikonomidou,applied probability statistics,0.1325603738304953
217,vasiliki ikonomidou,bioinformatics biostatistics computational biology,0.1123371995684022
217,vasiliki ikonomidou,experimental understanding disease mechanisms,0.1122553897210302
217,vasiliki ikonomidou,computer networks communications,0.1057224654721026
217,vasiliki ikonomidou,systems engineering,0.1029218778328931
217,vasiliki ikonomidou,electrical engineering,0.0996878431732725
217,vasiliki ikonomidou,environmental water resources engineering,0.0985661900912212
218,vijay shah,computer networks communications,0.1200660388528512
218,vijay shah,biomedical imaging devices,0.1120120956153611
218,vijay shah,artificial intelligence,0.0991290253336886
218,vijay shah,multiscale tribology contact mechanics,0.0881219001574887
