,Doc_ID,Name,descriptions,titles,date,source,citations,Location
15857,15857,sharmin sultana,N/A,energy efficient target coverage wireless sensor networks based modified ant colony algorithm,1-Dec-10,N/A,N/A,LinkedIn Publication
15858,15858,sharmin sultana,N/A,enhanced dsr new approach improve performance dsr algorithm,10-Apr-10,N/A,N/A,LinkedIn Publication
15859,15859,shvetha soundararajan,N/A,assessing organizations capability effectively implement selected agile method s objectives principles strategies approach,1-Aug-13,N/A,N/A,LinkedIn Publication
15860,15860,shvetha soundararajan,N/A,assessing organizations capability effectively implement selected agile method s objectives principles strategies approach,1-Aug-13,N/A,N/A,LinkedIn Publication
15861,15861,shvetha soundararajan,N/A,methodology assessing agile software development methods,1-Aug-12,N/A,N/A,LinkedIn Publication
15862,15862,shvetha soundararajan,N/A,understanding tenets agile software engineering lecturing exploration critical thinking,1-Mar-12,N/A,N/A,LinkedIn Publication
15863,15863,shvetha soundararajan,N/A,assessing organizations capability effectively implement selected agile method,1-Oct-11,N/A,N/A,LinkedIn Publication
15864,15864,shvetha soundararajan,N/A,structured framework assessing goodness agile methods,1-Apr-11,N/A,N/A,LinkedIn Publication
15865,15865,shvetha soundararajan,N/A,soft structured agile framework larger scale systems development,1-Apr-09,N/A,N/A,LinkedIn Publication
15866,15866,xuan wang,N/A,discrete time distributed algorithm minimum l1 norm solution under determined linear equation set,1-Jul-20,N/A,N/A,LinkedIn Publication
15867,15867,xuan wang,N/A,consensus always beneficial,1-Jul-20,N/A,N/A,LinkedIn Publication
15868,15868,xuan wang,N/A,scalable distributed algorithms solving linear equations via double layered networks,1-Mar-20,N/A,N/A,LinkedIn Publication
15869,15869,xuan wang,N/A,distributed algorithm least squares solutions,1-Oct-19,N/A,N/A,LinkedIn Publication
15870,15870,xuan wang,N/A,towards resilience consensus based multi agent learning planning,1-Sep-19,N/A,N/A,LinkedIn Publication
15871,15871,xuan wang,N/A,finite time distributed linear equation solver solutions minimum l1 norm,1-Jul-19,N/A,N/A,LinkedIn Publication
15872,15872,xuan wang,N/A,distributed algorithm least squares solutions double layered multi agent networks,1-Jul-19,N/A,N/A,LinkedIn Publication
15873,15873,xuan wang,N/A,resilient convex combination consensus based distributed algorithms,1-Mar-19,N/A,N/A,LinkedIn Publication
15874,15874,xuan wang,N/A,distributed algorithm scalar states solving linear equations,1-Dec-18,N/A,N/A,LinkedIn Publication
15875,15875,xuan wang,N/A,distributed algorithm achieving minimum l1 norm solutions linear equation,1-Jun-18,N/A,N/A,LinkedIn Publication
15876,15876,xuan wang,N/A,distributed algorithm conservation principle applications,1-Jun-18,N/A,N/A,LinkedIn Publication
15877,15877,xuan wang,N/A,distributed linear equation solver least square solutions,1-Dec-17,N/A,N/A,LinkedIn Publication
15878,15878,xuan wang,N/A,discussions distributed algorithm solving linear algebra equations,1-May-17,N/A,N/A,LinkedIn Publication
15879,15879,xuan wang,N/A,improvement distributed algorithm solving linear equations,1-Apr-17,N/A,N/A,LinkedIn Publication
15880,15880,xuan wang,N/A,online de ection estimation x axis beam positioning machine,1-Jan-16,N/A,N/A,LinkedIn Publication
15881,15881,yue cheng,containers offer efficient way run workloads independent microservices developed tested deployed agile manner facilitate process container frameworks offer registry service enables users publish version container images share others registry service plays critical role startup time containers since many container starts entail retrieval container images registry support research efforts optimizing registry service large scale realistic traces required paper perform comprehensive characterization large scale registry workload based traces collected course 75 days five ibm data centers hosting production level registries present trace replayer perform analysis infer number crucial insights container workloads request type distribution access patterns response times based insights derive design implications registry demonstrate ability improve performance traces replayer open sourced facilitate research,improving docker registry design based production workload analysis,1-Feb-18,N/A,N/A,LinkedIn Publication
15882,15882,yue cheng,use cloud object stores growing rapidly recent years combine key advantages http based restful apis high availability elasticity pay go pricing model allows applications scale needed current practice either use single set configuration parameters rely statically configured storage policies cloud object store deployment even store used support different types applications evolving requirements crucial mismatch different applications requirements capabilities object store problematic addressed achieve high efficiency performance paper propose mos micro object storage architecture supports independently configured microstores tuned dynamically needs particular type workload also design enhancement mos extends mos capabilities fine grained resource management effectively meet tenants slas maximizing resource efficiency implemented prototype mos openstack swift using docker containers evaluation shows mos effectively support heterogeneous workloads across multiple tenants compared default statically configured object store setups two tenant setup mos improves sustained access bandwidth 79 large object workload reducing 95th percentile latency 70 2 small object workload,mos workload aware elasticity cloud object stores,2-Jun-16,N/A,N/A,LinkedIn Publication
15883,15883,yue cheng,cloud object stores today deployed using single set configuration parameters different types applications homogeneous setup results applications experiencing service level e g data transfer throughput etc however vast variety applications expose extremely different latency throughput requirements end propose mos u u icro u u bject u u torage architecture independently configured microstores tuned dynamically particular type workload expose microstores tenant choose place data appropriate microstore according latency throughput requirements workloads evaluation shows compared default setup mos improve performance 200 small objects 28 large objects providing opportunity tradeoff two,taming cloud object stores mos,1-Nov-15,N/A,N/A,LinkedIn Publication
15884,15884,yue cheng,cloud object stores increasingly becoming de facto storage choice big data analytics platforms mainly simplify management large blocks data scale ensure cost effectiveness storage service object stores use hard disk drives hdds however lower performance hdds affect tenants strict performance requirements big data applications use faster storage devices solid state drives ssds thus desirable tenants incurs significant maintenance costs provider design tiered object store cloud comprises fast slow storage devices resulting hybrid store exposes tiering tenants dynamic pricing model based tenants usage provider desire maximize profits tenants leverage knowledge workloads current pricing information select data placement strategy would meet application requirements lowest cost approach allows service provider tenants engage pricing game results show yields win win situation,pricing games hybrid object stores cloud provider vs tenant,1-Jul-15,N/A,N/A,LinkedIn Publication
15885,15885,yue cheng,enterprises increasingly moving big data analytics cloud goal reducing costs without sacrificing application performance cloud service providers offer tenants myriad storage options flexible makes choice storage deployment non trivial crafting deployment scenarios leverage choices cost effective manner unique pricing models multi tenancy dynamics cloud environment presents unique challenges designing cloud based data analytics frameworks paper propose cast cloud analytics storage tiering solution cloud tenants use reduce monetary cost improve performance analytics workloads approach takes first step towards providing storage tiering support data analytics cloud cast performs offline workload profiling construct job performance prediction models different cloud storage services combines models workload specifications high level tenant goals generate cost effective data placement storage provisioning plan furthermore build cast enhance cast optimization model incorporating data reuse patterns across jobs interdependencies common realistic analytics workloads,cast tiering storage data analytics cloud,1-Jun-15,N/A,N/A,LinkedIn Publication
15886,15886,yue cheng,extreme latency throughput requirements modern web applications driving use distributed memory object caches memcached extant caching systems scale seamlessly use cloud unique cost multi tenancy dynamics presents unique opportunities design challenges paper propose mbal high performance memory object caching framework adaptive u u ultiphase load u b u alancing supports horizontal scale vertical scale scalability well mbal able make efficient use available resources cloud fine grained partitioned lockless design design also lends naturally provide adaptive load balancing within server across cache cluster event driven multi phased load balancer individual load balancing approaches lever aged memory caches mbal goes beyond extant systems offers holistic solution wherein load balancing model tracks hotspots applies different strategies based imbalance severity key replication server local cross server coordinated data migration performance evaluation 8 core commodity server shows compared state art approach mbal scales number cores executes 2 3x 12x queries second get set operations respectively,in memory object caching framework adaptive load balancing,1-Apr-15,N/A,N/A,LinkedIn Publication
15887,15887,yue cheng,growing variety data storage retrieval needs driving design development increasing number distributed storage applications key value stores distributed file systems object stores databases observe large extent applications would implement way handling features data replication failover consistency cluster topology leadership election etc found 45 82 code six popular distributed storage applications classified implementations common features implementations allow deeper optimizations tailored specific application writing new applications satisfy ever changing requirements new types data patterns challenging notoriously hard get features right distributed setting paper argue modern storage applications common feature implementation e distributed part automated offloaded developers focus core application functions designing framework clusteron aims take care messy plumbing distributed storage applications envisioned goal developer simply drops non distributed application clusteron convert scalable highly configurable distributed application,clusteron building highly configurable reusable clustered data services using simple data nodes,usenix workshop on hot topics in storage and file systems (hotstorage '16),N/A,N/A,LinkedIn Publication
15888,15888,yue cheng,nand based solid state flash drives known providing better performance magnetic disk drives limits endurance number times data erased overwritten furthermore unit erasure many times larger basic unit leads complexity respect consolidating live data erasing obsolete data flash drives used cache larger disk based storage system choice cache replacement algorithm make significant difference performance endurance many cache replacement algorithms effectiveness hard judge due lack baseline compare belady min usual offline best case algorithm considers read hit ratio endurance explore offline algorithms flash caching terms hit ratio flash lifespan design implement multi stage heuristic synthesizing several techniques manage data granularity flash erasure unit call container approximate offline optimal algorithm find simple techniques contribute available erasure savings evaluation shows container optimized offline heuristic able provide optimal read hit ratio min 67 fewer flash erasures fundamentally investigation provides useful approximate baseline evaluating online algorithm highlighting importance comparing new policies caching compound blocks flash,erasing belady s limitations search flash cache offline optimality,usenix annual technical conference (atc '16),N/A,N/A,LinkedIn Publication
15889,15889,yue wang,N/A,enabling technologies spectrum energy efficient noma mmwave mamimo systemsenabling technologies spectrum energy efficient noma mmwave mamimo systems,1-Jul-20,N/A,N/A,LinkedIn Publication
15890,15890,yue wang,N/A,low complexity gridless 2d harmonic retrieval via decoupled anm covariance reconstructionlow complexity gridless 2d harmonic retrieval via decoupled anm covariance reconstruction,1-Jun-20,N/A,N/A,LinkedIn Publication
15891,15891,yue wang,N/A,efficient super resolution two dimensional harmonic retrieval via enhanced low rank structured covariance reconstructionefficient super resolution two dimensional harmonic retrieval via enhanced low rank structured covariance reconstruction,1-May-20,N/A,N/A,LinkedIn Publication
15892,15892,yue wang,N/A,angle based channel estimation arbitrary arraysangle based channel estimation arbitrary arrays,1-Dec-19,N/A,N/A,LinkedIn Publication
15893,15893,yue wang,N/A,super resolution spatial channel covariance estimation hybrid precoding mmwave massive mimosuper resolution spatial channel covariance estimation hybrid precoding mmwave massive mimo,1-Dec-19,N/A,N/A,LinkedIn Publication
15894,15894,yue wang,N/A,radio frequency interference detection mitigation using compressive statistical sensingradio frequency interference detection mitigation using compressive statistical sensing,1-Sep-19,N/A,N/A,LinkedIn Publication
15895,15895,yue wang,N/A,super resolution channel estimation arbitrary arrays hybrid millimeter wave massive mimo systemssuper resolution channel estimation arbitrary arrays hybrid millimeter wave massive mimo systems,26-Aug-19,N/A,N/A,LinkedIn Publication
15896,15896,yue wang,N/A,coke communication censored kernel learning via random featurescoke communication censored kernel learning via random features,1-Jun-19,N/A,N/A,LinkedIn Publication
15897,15897,yue wang,N/A,efficient two dimensional line spectrum estimation based decoupled atomic norm minimizationefficient two dimensional line spectrum estimation based decoupled atomic norm minimization,1-Apr-19,N/A,N/A,LinkedIn Publication
15898,15898,yue wang,N/A,measurement efficient low rank matrix recovery approacha measurement efficient low rank matrix recovery approach,1-Nov-18,N/A,N/A,LinkedIn Publication
15899,15899,yue wang,N/A,energy efficient distributed average consensus scheme via infrequent communicationan energy efficient distributed average consensus scheme via infrequent communication,1-Nov-18,N/A,N/A,LinkedIn Publication
15900,15900,yue wang,N/A,efficient rfi detection radio astronomy based compressive statistical sensingefficient rfi detection radio astronomy based compressive statistical sensing,1-Nov-18,N/A,N/A,LinkedIn Publication
15901,15901,yue wang,N/A,ivdst fast algorithm atomic norm minimization line spectral estimationivdst fast algorithm atomic norm minimization line spectral estimation,1-Nov-18,N/A,N/A,LinkedIn Publication
15902,15902,yue wang,N/A,multiple symbol differential detection noncoherent communications large scale antenna arraysmultiple symbol differential detection noncoherent communications large scale antenna arrays,1-Apr-18,N/A,N/A,LinkedIn Publication
15903,15903,yue wang,N/A,big data 5gbig data 5g,1-Mar-18,N/A,N/A,LinkedIn Publication
15904,15904,yue wang,N/A,radio frequency interference rfi detection based cyclic spectrum analysisradio frequency interference rfi detection based cyclic spectrum analysis,1-Jan-18,N/A,N/A,LinkedIn Publication
15905,15905,yue wang,N/A,wideband doa estimation based a shape arraywideband doa estimation based a shape array,1-Oct-17,N/A,N/A,LinkedIn Publication
15906,15906,yue wang,N/A,efficient channel estimation massive mimo systems via truncated two dimensional atomic norm minimizationefficient channel estimation massive mimo systems via truncated two dimensional atomic norm minimization,1-May-17,N/A,N/A,LinkedIn Publication
15907,15907,yue wang,N/A,low complexity optimization two dimensional direction of arrival estimation via decoupled atomic norm minimizationlow complexity optimization two dimensional direction of arrival estimation via decoupled atomic norm minimization,1-Mar-17,N/A,N/A,LinkedIn Publication
15908,15908,yue wang,N/A,fast channel estimation approach millimeter wave massive mimo systemsa fast channel estimation approach millimeter wave massive mimo systems,1-Dec-16,N/A,N/A,LinkedIn Publication
15909,15909,yue wang,N/A,hardware implementation random demodulation analog to information convertera hardware implementation random demodulation analog to information converter,1-Aug-16,N/A,N/A,LinkedIn Publication
15910,15910,yue wang,N/A,efficient channel statistics estimation millimeter wave mimo systemsefficient channel statistics estimation millimeter wave mimo systems,1-Mar-16,N/A,N/A,LinkedIn Publication
15911,15911,yue wang,N/A,perturbation analysis simultaneous orthogonal matching pursuitperturbation analysis simultaneous orthogonal matching pursuit,1-Nov-15,N/A,N/A,LinkedIn Publication
15912,15912,yue wang,N/A,information estimations acquisition costs quantized compressive sensinginformation estimations acquisition costs quantized compressive sensing,1-Jul-15,N/A,N/A,LinkedIn Publication
15913,15913,yue wang,N/A,cluster based multi target localization partial observationscluster based multi target localization partial observations,1-May-15,N/A,N/A,LinkedIn Publication
15914,15914,yue wang,N/A,tree based regularized orthogonal matching pursuit algorithma tree based regularized orthogonal matching pursuit algorithm,1-Apr-15,N/A,N/A,LinkedIn Publication
15915,15915,yue wang,N/A,joint reconstruction algorithms one bit distributed compressed sensingjoint reconstruction algorithms one bit distributed compressed sensing,1-Apr-15,N/A,N/A,LinkedIn Publication
15916,15916,yue wang,N/A,sub sampling quantize and forward schemes relay networkssub sampling quantize and forward schemes relay networks,1-Sep-14,N/A,N/A,LinkedIn Publication
15917,15917,yue wang,N/A,distributed compressed sensing scheme based one bit quantizationa distributed compressed sensing scheme based one bit quantization,1-May-14,N/A,N/A,LinkedIn Publication
15918,15918,yue wang,N/A,compressed sensing reconstruction algorithms prior information logit weight simultaneous orthogonal matching pursuitcompressed sensing reconstruction algorithms prior information logit weight simultaneous orthogonal matching pursuit,1-May-14,N/A,N/A,LinkedIn Publication
15919,15919,yue wang,N/A,performance analysis partial support recovery signal reconstruction compressed sensingperformance analysis partial support recovery signal reconstruction compressed sensing,1-Apr-14,N/A,N/A,LinkedIn Publication
15920,15920,yue wang,N/A,cluster based multi target localization using joint sparsity propertycluster based multi target localization using joint sparsity property,1-Sep-13,N/A,N/A,LinkedIn Publication
15921,15921,yue wang,N/A,performance analysis generalized block diagonal structured random matrices compressive sensingperformance analysis generalized block diagonal structured random matrices compressive sensing,1-Oct-12,N/A,N/A,LinkedIn Publication
15922,15922,yue wang,N/A,collecting detection diversity complexity gains cooperative spectrum sensingcollecting detection diversity complexity gains cooperative spectrum sensing,1-Aug-12,N/A,N/A,LinkedIn Publication
15923,15923,yue wang,N/A,sparsity order estimation application compressive spectrum sensing cognitive radiossparsity order estimation application compressive spectrum sensing cognitive radios,1-Jun-12,N/A,N/A,LinkedIn Publication
15925,15925,yue wang,N/A,cooperative spectrum sensing based matrix rank minimizationcooperative spectrum sensing based matrix rank minimization,1-May-11,N/A,N/A,LinkedIn Publication
15926,15926,yue wang,N/A,two step compressed spectrum sensing scheme wideband cognitive radiosa two step compressed spectrum sensing scheme wideband cognitive radios,1-Dec-10,N/A,N/A,LinkedIn Publication
15927,15927,yue wang,N/A,virtual polarization detection vector signal sensing method cognitive radiosvirtual polarization detection vector signal sensing method cognitive radios,1-May-10,N/A,N/A,LinkedIn Publication
15928,15928,yue wang,N/A,optimization parameters spectrum sensing cognitive radiosoptimization parameters spectrum sensing cognitive radios,1-Sep-09,N/A,N/A,LinkedIn Publication
15929,15929,yue wang,N/A,polarization spectrum sensing scheme cognitive radiospolarization spectrum sensing scheme cognitive radios,1-Sep-09,N/A,N/A,LinkedIn Publication
15930,15930,yue wang,N/A,robust energy efficient cooperative spectrum sensing scheme cognitive radio networksa robust energy efficient cooperative spectrum sensing scheme cognitive radio networks,1-Feb-09,N/A,N/A,LinkedIn Publication
15934,15934,yue wang,N/A,low complexity gridless 2d harmonic retrieval via decoupled anm covariance reconstructionlow complexity gridless 2d harmonic retrieval via decoupled anm covariance reconstruction,2020,N/A,N/A,LinkedIn Publication
